Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-06 12:00:00,6800.0,6800.0,6101.0,6101.0
2026-04-07 09:00:00,4881.0,6800.0,4881.0,6800.0
2026-04-07 10:00:00,6800.0,6800.0,6800.0,6800.0
2026-04-07 11:00:00,6101.0,6101.0,6101.0,6101.0
2026-04-07 12:00:00,6101.0,6101.0,6101.0,6101.0
