Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-06 12:00:00,450.0,450.0,449.0,449.0
2026-04-07 09:00:00,449.0,449.0,449.0,449.0
2026-04-07 10:00:00,448.99,448.99,380.0,403.0
2026-04-07 11:00:00,375.0,375.0,374.99,374.99
2026-04-07 12:00:00,374.99,449.0,374.99,449.0
