Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-06 12:00:00,690.0,690.0,650.0,650.0
2026-04-07 09:00:00,690.0,690.0,680.0,680.0
2026-04-07 10:00:00,680.0,680.0,650.0,650.0
2026-04-07 11:00:00,650.0,650.0,560.0,560.0
2026-04-07 12:00:00,560.0,650.0,560.0,650.0
