Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-06 12:00:00,141.0,141.0,135.0,135.0
2026-04-07 09:00:00,135.0,158.0,135.0,158.0
2026-04-07 10:00:00,158.0,158.0,148.0,148.0
2026-04-07 11:00:00,144.0,148.0,144.0,148.0
2026-04-07 12:00:00,135.0,150.0,135.0,135.0
