Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-06 12:00:00,6999.0,6999.0,6500.0,6500.0
2026-04-07 09:00:00,7500.0,7500.0,6500.0,6899.0
2026-04-07 10:00:00,6899.0,6899.0,6500.0,6899.0
2026-04-07 11:00:00,6899.0,6899.0,6500.0,6850.0
2026-04-07 12:00:00,6850.0,6850.0,6500.0,6850.0
