Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-06 12:00:00,1650.0,1684.0,1601.0,1601.0
2026-04-07 09:00:00,1601.0,1601.0,1580.0,1580.0
2026-04-07 10:00:00,1580.0,1580.0,1530.0,1530.0
2026-04-07 11:00:00,1600.0,1600.0,1527.0,1530.0
2026-04-07 12:00:00,1530.0,1601.0,1517.0,1601.0
