Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-06 12:00:00,350.0,360.0,350.0,360.0
2026-04-07 09:00:00,370.0,370.0,370.0,370.0
2026-04-07 10:00:00,370.0,399.0,370.0,399.0
2026-04-07 11:00:00,395.0,395.0,350.0,395.0
2026-04-07 12:00:00,350.0,360.0,350.0,360.0
