Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-06 12:00:00,146.0,149.0,146.0,149.0
2026-04-06 13:00:00,149.25,149.25,149.25,149.25
2026-04-07 09:00:00,149.25,149.25,145.0,145.0
2026-04-07 10:00:00,145.0,145.0,144.0,144.0
2026-04-07 11:00:00,145.0,145.0,142.0,142.0
2026-04-07 12:00:00,142.0,142.0,139.0,141.0
2026-04-07 13:00:00,141.0,149.25,139.75,149.25
