Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-06 12:00:00,549.98,549.98,500.0,500.0
2026-04-07 09:00:00,549.98,549.98,549.98,549.98
2026-04-07 10:00:00,549.0,549.0,549.0,549.0
2026-04-07 11:00:00,549.0,549.0,500.0,500.0
2026-04-07 12:00:00,500.0,500.0,500.0,500.0
