Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-06 12:00:00,100.0,104.0,100.0,104.0
2026-04-06 13:00:00,105.0,105.0,105.0,105.0
2026-04-07 09:00:00,110.0,110.0,100.0,100.0
2026-04-07 10:00:00,100.0,120.0,99.0,120.0
2026-04-07 11:00:00,110.0,110.0,100.0,105.0
2026-04-07 12:00:00,105.0,105.0,100.0,100.0
2026-04-07 13:00:00,105.0,105.0,105.0,105.0
