Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-06 12:00:00,1300.0,1300.0,1293.5,1293.5
2026-04-07 09:00:00,1300.0,1300.0,1050.0,1050.0
2026-04-07 10:00:00,1052.0,1249.0,1052.0,1249.0
2026-04-07 11:00:00,1050.0,1280.0,1050.0,1280.0
2026-04-07 12:00:00,1270.0,1293.5,1070.01,1070.01
2026-04-07 13:00:00,1270.0,1270.0,1249.0,1249.0
