Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-07 09:00:00,600.0,600.0,568.0,568.0
2026-04-07 10:00:00,568.0,568.0,558.0,558.0
2026-04-07 11:00:00,558.0,558.0,472.0,549.5
2026-04-07 12:00:00,549.5,568.0,480.0,568.0
2026-04-07 13:00:00,545.0,545.0,545.0,545.0
