Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-06 12:00:00,6078.1,6225.79,6077.69,6225.79
2026-04-06 13:00:00,6126.47,6126.47,6126.47,6126.47
2026-04-07 08:00:00,6126.47,6126.47,6126.47,6126.47
2026-04-07 09:00:00,6126.47,6273.23,6061.01,6061.01
2026-04-07 10:00:00,6051.54,6051.54,5898.99,5974.92
2026-04-07 11:00:00,6035.5,6035.5,5858.98,5899.45
2026-04-07 12:00:00,5897.32,5897.32,5790.37,5825.75
2026-04-07 13:00:00,5825.75,6126.47,5825.75,5838.99
