Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-06 11:00:00,999.0,999.0,999.0,999.0
2026-04-06 13:00:00,845.0,845.0,845.0,845.0
2026-04-07 09:00:00,998.0,998.0,998.0,998.0
2026-04-07 10:00:00,865.01,865.01,865.01,865.01
2026-04-07 11:00:00,865.01,865.01,865.01,865.01
2026-04-07 12:00:00,865.01,865.01,865.01,865.01
2026-04-07 13:00:00,845.0,845.0,845.0,845.0
