Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-06 12:00:00,820.0,820.0,820.0,820.0
2026-04-07 09:00:00,819.5,876.55,819.5,876.55
2026-04-07 10:00:00,876.55,876.55,874.0,874.0
2026-04-07 11:00:00,869.0,869.0,707.0,707.0
2026-04-07 12:00:00,868.55,868.55,750.0,820.0
