Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-06 12:00:00,800.0,800.0,800.0,800.0
2026-04-07 09:00:00,795.0,795.0,795.0,795.0
2026-04-07 10:00:00,795.0,795.0,795.0,795.0
2026-04-07 12:00:00,770.0,800.0,717.0,717.0
