Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-06 12:00:00,540.0,549.8,540.0,549.8
2026-04-07 09:00:00,500.0,595.0,500.0,595.0
2026-04-07 10:00:00,585.0,585.0,585.0,585.0
2026-04-07 11:00:00,585.0,585.0,585.0,585.0
2026-04-07 12:00:00,549.8,549.8,520.0,520.0
2026-04-07 13:00:00,550.0,550.0,549.8,549.8
