Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-06 12:00:00,595.0,595.0,593.0,593.0
2026-04-06 13:00:00,587.0,587.0,587.0,587.0
2026-04-07 09:00:00,615.0,615.0,593.0,615.0
2026-04-07 10:00:00,580.0,614.0,580.0,580.0
2026-04-07 11:00:00,600.0,600.0,580.0,590.0
2026-04-07 12:00:00,590.0,590.0,580.0,580.0
2026-04-07 13:00:00,579.0,587.0,579.0,587.0
