Fecha_Hora,Apertura,Maximo,Minimo,Cierre
2026-04-06 12:00:00,4059.0,4240.0,4059.0,4240.0
2026-04-07 09:00:00,4240.0,4240.0,4240.0,4240.0
2026-04-07 10:00:00,3395.0,4200.0,3395.0,4200.0
2026-04-07 11:00:00,4200.0,4200.0,4200.0,4200.0
2026-04-07 12:00:00,4240.0,4240.0,4240.0,4240.0
