Nombre,Símbolo,Compra,Precio comp,Precio Vent,Venta,Precio,Apertura,Var %,Var Abs,Volumen,Efectivo,Operaciones,Máximo,Mínimo,Fecha
"FIVENCA F.C. ""B""",FFV.B,"100,00","50,69","0,00","0,00","54,60","39,00","40,00","15,60","1.000,00","54.600,00","1,00","54,60","54,60",2026-01-08
"FIVENCA F.C. ""B""",FFV.B,"100,00","50,69","0,00","0,00","65,52","54,60","20,00","10,92","1.000,00","65.520,00","1,00","65,52","65,52",2026-01-09
"FIVENCA F.C. ""B""",FFV.B,"468,00","72,00","0,00","0,00","72,00","65,52","9,89","6,48","2.100,00","151.200,00","1,00","72,00","72,00",2026-01-13
"FIVENCA F.C. ""B""",FFV.B,"821,00","75,00","0,00","0,00","79,18","72,00","9,97","7,18","1.900,00","150.442,00","1,00","79,18","79,18",2026-01-14
"FIVENCA F.C. ""B""",FFV.B,"533,00","87,00","0,00","0,00","87,00","79,18","9,88","7,82","1.750,00","152.250,00","1,00","87,00","87,00",2026-01-15
"FIVENCA F.C. ""B""",FFV.B,"682,00","95,70","0,00","0,00","95,60","87,00","9,89","8,60","1.950,00","186.420,00","1,00","95,60","95,60",2026-01-16
