Nombre,Símbolo,Compra,Precio comp,Precio Vent,Venta,Precio,Apertura,Var %,Var Abs,Volumen,Efectivo,Operaciones,Máximo,Mínimo,Fecha
"ALALZA INV. ""B""",ALZ.B,"945,00","37,00","0,00","0,00","37,00","37,00","0,00","0,00","18,00","666,00","4,00","37,00","37,00",2026-01-21
"ALALZA INV. ""B""",ALZ.B,"291,00","40,00","0,00","0,00","37,00","37,00","0,00","0,00","114,00","4.560,00","15,00","40,00","40,00",2026-02-06
