Date,Precio_Inicio_USD,Alto_USD,Bajo_USD,Precio_Cierre_USD
2023-01-30,0.133,0.133,0.133,0.133
2023-01-31,0.126,0.126,0.126,0.126
2023-02-01,0.132,0.132,0.132,0.132
2023-02-02,0.123,0.123,0.123,0.123
2023-02-03,0.119,0.119,0.119,0.119
2023-02-06,0.132,0.132,0.132,0.132
2023-02-07,0.130,0.130,0.130,0.130
2023-02-08,0.126,0.126,0.126,0.126
2023-02-09,0.124,0.124,0.124,0.124
2023-02-10,0.121,0.121,0.121,0.121
2023-02-13,0.124,0.124,0.124,0.124
2023-02-14,0.124,0.124,0.124,0.124
2023-02-15,0.124,0.124,0.124,0.124
2023-02-16,0.124,0.124,0.124,0.124
2023-02-17,0.124,0.124,0.124,0.124
2023-02-22,0.122,0.122,0.122,0.122
2023-02-23,0.121,0.121,0.121,0.121
2023-02-24,0.121,0.121,0.121,0.121
2023-02-27,0.121,0.121,0.121,0.121
2023-02-28,0.114,0.114,0.114,0.114
2023-03-01,0.110,0.110,0.110,0.110
2023-03-02,0.112,0.112,0.112,0.112
2023-03-03,0.112,0.112,0.112,0.112
2023-03-06,0.109,0.109,0.109,0.109
2023-03-07,0.100,0.100,0.100,0.100
2023-03-08,0.099,0.099,0.099,0.099
2023-03-09,0.108,0.108,0.108,0.108
2023-03-10,0.107,0.107,0.107,0.107
2023-03-13,0.128,0.128,0.128,0.128
2023-03-14,0.112,0.112,0.112,0.112
2023-03-15,0.117,0.117,0.117,0.117
2023-03-16,0.134,0.134,0.134,0.134
2023-03-17,0.464,0.464,0.464,0.464
2023-03-20,0.547,0.547,0.547,0.547
2023-03-21,0.547,0.547,0.547,0.547
2023-03-22,0.547,0.547,0.547,0.547
2023-03-23,0.547,0.547,0.547,0.547
2023-03-24,0.547,0.547,0.547,0.547
2023-03-27,0.131,0.131,0.131,0.131
2023-03-28,0.122,0.122,0.122,0.122
2023-03-29,0.122,0.122,0.122,0.122
2023-03-30,0.121,0.121,0.121,0.121
2023-03-31,0.121,0.121,0.121,0.121
2023-04-03,0.120,0.120,0.120,0.120
2023-04-04,0.121,0.121,0.121,0.121
2023-04-05,0.121,0.121,0.121,0.121
2023-04-10,0.121,0.121,0.121,0.121
2023-04-11,0.121,0.121,0.121,0.121
2023-04-12,0.121,0.121,0.121,0.121
2023-04-13,0.106,0.106,0.106,0.106
2023-04-14,0.121,0.121,0.121,0.121
2023-04-17,0.120,0.120,0.120,0.120
2023-04-18,0.120,0.120,0.120,0.120
2023-04-20,0.127,0.127,0.127,0.127
2023-04-21,0.121,0.121,0.121,0.121
2023-04-24,0.121,0.121,0.121,0.121
2023-04-25,0.121,0.121,0.121,0.121
2023-04-26,0.121,0.121,0.121,0.121
2023-04-27,0.121,0.121,0.121,0.121
2023-04-28,0.119,0.119,0.119,0.119
2023-05-02,0.119,0.119,0.119,0.119
2023-05-03,0.118,0.118,0.118,0.118
2023-05-04,0.118,0.118,0.118,0.118
2023-05-05,0.116,0.116,0.116,0.116
2023-05-08,0.115,0.115,0.115,0.115
2023-05-09,0.123,0.123,0.123,0.123
2023-05-10,0.125,0.125,0.125,0.125
2023-05-11,0.124,0.124,0.124,0.124
2023-05-12,0.124,0.124,0.124,0.124
2023-05-15,0.124,0.124,0.124,0.124
2023-05-16,0.108,0.108,0.108,0.108
2023-05-17,0.110,0.110,0.110,0.110
2023-05-18,0.115,0.115,0.115,0.115
2023-05-19,0.114,0.114,0.114,0.114
2023-05-23,0.114,0.114,0.114,0.114
2023-05-24,0.113,0.113,0.113,0.113
2023-05-25,0.111,0.111,0.111,0.111
2023-05-26,0.114,0.114,0.114,0.114
2023-05-29,0.114,0.114,0.114,0.114
2023-05-30,0.125,0.125,0.125,0.125
2023-05-31,0.122,0.122,0.122,0.122
2023-06-01,0.114,0.114,0.114,0.114
2023-06-02,0.122,0.122,0.122,0.122
2023-06-05,0.120,0.120,0.120,0.120
2023-06-06,0.120,0.120,0.120,0.120
2023-06-07,0.123,0.123,0.123,0.123
2023-06-08,0.123,0.123,0.123,0.123
2023-06-13,0.126,0.126,0.126,0.126
2023-06-14,0.120,0.120,0.120,0.120
2023-06-15,0.120,0.120,0.120,0.120
2023-06-16,0.114,0.114,0.114,0.114
2023-06-20,0.119,0.119,0.119,0.119
2023-06-21,0.129,0.129,0.129,0.129
2023-06-22,0.122,0.122,0.122,0.122
2023-06-23,0.121,0.121,0.121,0.121
2023-06-26,0.122,0.122,0.122,0.122
2023-06-27,0.121,0.121,0.121,0.121
2023-06-28,0.121,0.121,0.121,0.121
2023-06-29,0.120,0.120,0.120,0.120
2023-06-30,0.120,0.120,0.120,0.120
2023-07-04,0.120,0.120,0.120,0.120
2023-07-06,0.115,0.115,0.115,0.115
2023-07-07,0.113,0.113,0.113,0.113
2023-07-10,0.112,0.112,0.112,0.112
2023-07-11,0.112,0.112,0.112,0.112
2023-07-12,0.112,0.112,0.112,0.112
2023-07-13,0.112,0.112,0.112,0.112
2023-07-14,0.112,0.112,0.112,0.112
2023-07-17,0.112,0.112,0.112,0.112
2023-07-18,0.111,0.111,0.111,0.111
2023-07-19,0.111,0.111,0.111,0.111
2023-07-20,0.103,0.103,0.103,0.103
2023-07-21,0.100,0.100,0.100,0.100
2023-07-25,0.099,0.099,0.099,0.099
2023-07-26,0.099,0.099,0.099,0.099
2023-07-27,0.098,0.098,0.098,0.098
2023-07-28,0.098,0.098,0.098,0.098
2023-07-31,0.107,0.107,0.107,0.107
2023-08-01,0.109,0.109,0.109,0.109
2023-08-02,0.109,0.109,0.109,0.109
2023-08-03,0.109,0.109,0.109,0.109
2023-08-04,0.107,0.107,0.107,0.107
2023-08-07,0.107,0.107,0.107,0.107
2023-08-08,0.107,0.107,0.107,0.107
2023-08-09,0.107,0.107,0.107,0.107
2023-08-10,0.107,0.107,0.107,0.107
2023-08-11,0.107,0.107,0.107,0.107
2023-08-15,0.105,0.105,0.105,0.105
2023-08-16,0.101,0.101,0.101,0.101
2023-08-17,0.101,0.101,0.101,0.101
2023-08-18,0.101,0.101,0.101,0.101
2023-08-21,0.106,0.106,0.106,0.106
2023-08-22,0.105,0.105,0.105,0.105
2023-08-23,0.114,0.114,0.114,0.114
2023-08-24,0.106,0.106,0.106,0.106
2023-08-25,0.106,0.106,0.106,0.106
2023-08-28,0.109,0.109,0.109,0.109
2023-08-29,0.108,0.108,0.108,0.108
2023-08-30,0.107,0.107,0.107,0.107
2023-08-31,0.106,0.106,0.106,0.106
2023-09-01,0.108,0.108,0.108,0.108
2023-09-04,0.108,0.108,0.108,0.108
2023-09-05,0.099,0.099,0.099,0.099
2023-09-06,0.099,0.099,0.099,0.099
2023-09-07,0.099,0.099,0.099,0.099
2023-09-08,0.099,0.099,0.099,0.099
2023-09-12,0.098,0.098,0.098,0.098
2023-09-13,0.098,0.098,0.098,0.098
2023-09-14,0.088,0.088,0.088,0.088
2023-09-15,0.089,0.089,0.089,0.089
2023-09-18,0.095,0.095,0.095,0.095
2023-09-19,0.094,0.094,0.094,0.094
2023-09-20,0.090,0.090,0.090,0.090
2023-09-21,0.091,0.091,0.091,0.091
2023-09-22,0.089,0.089,0.089,0.089
2023-09-25,0.089,0.089,0.089,0.089
2023-09-26,0.091,0.091,0.091,0.091
2023-09-27,0.090,0.090,0.090,0.090
2023-09-28,0.090,0.090,0.090,0.090
2023-09-29,0.090,0.090,0.090,0.090
2023-10-02,0.093,0.093,0.093,0.093
2023-10-03,0.091,0.091,0.091,0.091
2023-10-04,0.090,0.090,0.090,0.090
2023-10-05,0.092,0.092,0.092,0.092
2023-10-06,0.089,0.089,0.089,0.089
2023-10-09,0.092,0.092,0.092,0.092
2023-10-10,0.091,0.091,0.091,0.091
2023-10-11,0.088,0.088,0.088,0.088
2023-10-13,0.086,0.086,0.086,0.086
2023-10-16,0.086,0.086,0.086,0.086
2023-10-17,0.086,0.086,0.086,0.086
2023-10-18,0.090,0.090,0.090,0.090
2023-10-19,0.093,0.093,0.093,0.093
2023-10-20,0.096,0.096,0.096,0.096
2023-10-23,0.112,0.112,0.112,0.112
2023-10-24,0.115,0.115,0.115,0.115
2023-10-25,0.112,0.112,0.112,0.112
2023-10-26,0.097,0.097,0.097,0.097
2023-10-27,0.097,0.097,0.097,0.097
2023-10-31,0.097,0.097,0.097,0.097
2023-11-01,0.111,0.111,0.111,0.111
2023-11-02,0.111,0.111,0.111,0.111
2023-11-03,0.111,0.111,0.111,0.111
2023-11-07,0.110,0.110,0.110,0.110
2023-11-08,0.127,0.127,0.127,0.127
2023-11-09,0.128,0.128,0.128,0.128
2023-11-10,0.113,0.113,0.113,0.113
2023-11-13,0.120,0.120,0.120,0.120
2023-11-14,0.120,0.120,0.120,0.120
2023-11-15,0.120,0.120,0.120,0.120
2023-11-16,0.120,0.120,0.120,0.120
2023-11-17,0.120,0.120,0.120,0.120
2023-11-20,0.120,0.120,0.120,0.120
2023-11-21,0.120,0.120,0.120,0.120
2023-11-22,0.120,0.120,0.120,0.120
2023-11-23,0.120,0.120,0.120,0.120
2023-11-24,0.107,0.107,0.107,0.107
2023-11-27,0.107,0.107,0.107,0.107
2023-11-28,0.107,0.107,0.107,0.107
2023-11-29,0.127,0.127,0.127,0.127
2023-11-30,0.107,0.107,0.107,0.107
2023-12-01,0.127,0.127,0.127,0.127
2023-12-04,0.143,0.143,0.143,0.143
2023-12-05,0.143,0.143,0.143,0.143
2023-12-06,0.144,0.144,0.144,0.144
2023-12-07,0.143,0.143,0.143,0.143
2023-12-08,0.145,0.145,0.145,0.145
2023-12-12,0.145,0.145,0.145,0.145
2023-12-13,0.145,0.145,0.145,0.145
2023-12-14,0.145,0.145,0.145,0.145
2023-12-15,0.145,0.145,0.145,0.145
2023-12-18,0.145,0.154,0.140,0.145
2023-12-19,0.145,0.140,0.126,0.126
2023-12-20,0.126,0.136,0.126,0.126
2023-12-21,0.126,0.137,0.137,0.137
2023-12-22,0.137,0.136,0.136,0.136
2023-12-26,0.135,0.137,0.137,0.135
2023-12-27,0.135,0.144,0.143,0.143
2023-12-28,0.143,0.142,0.142,0.143
2023-12-29,0.143,0.142,0.142,0.143
2024-01-02,0.142,0.142,0.142,0.142
2024-01-03,0.142,0.139,0.139,0.142
2024-01-04,0.142,0.142,0.142,0.142
2024-01-05,0.142,0.139,0.139,0.142
2024-01-08,0.142,0.142,0.142,0.142
2024-01-09,0.142,0.136,0.136,0.142
2024-01-10,0.142,0.136,0.114,0.114
2024-01-11,0.114,0.114,0.114,0.114
2024-01-12,0.114,0.135,0.135,0.135
2024-01-15,0.135,0.135,0.125,0.125
2024-01-16,0.125,0.123,0.123,0.123
2024-01-17,0.123,0.119,0.118,0.119
2024-01-18,0.119,0.118,0.111,0.111
2024-01-19,0.111,0.111,0.111,0.111
2024-01-22,0.110,0.110,0.108,0.110
2024-01-23,0.110,0.110,0.110,0.110
2024-01-24,0.110,0.108,0.105,0.105
2024-01-25,0.105,0.105,0.104,0.105
2024-01-26,0.105,0.105,0.105,0.105
2024-01-29,0.105,0.105,0.105,0.105
2024-01-30,0.105,0.105,0.105,0.105
2024-01-31,0.104,0.104,0.104,0.104
2024-02-01,0.104,0.104,0.104,0.104
2024-02-02,0.103,0.103,0.103,0.103
2024-02-05,0.103,0.103,0.103,0.103
2024-02-06,0.103,0.103,0.103,0.103
2024-02-07,0.103,0.100,0.100,0.103
2024-02-08,0.103,0.099,0.099,0.099
2024-02-09,0.099,0.098,0.091,0.098
2024-02-14,0.097,0.100,0.100,0.097
2024-02-15,0.097,0.100,0.096,0.097
2024-02-16,0.098,0.096,0.095,0.095
2024-02-19,0.095,0.096,0.094,0.094
2024-02-20,0.094,0.092,0.092,0.092
2024-02-21,0.092,0.092,0.091,0.092
2024-02-22,0.092,0.093,0.092,0.092
2024-02-23,0.083,0.094,0.083,0.083
2024-02-26,0.083,0.091,0.083,0.083
2024-02-27,0.083,0.091,0.090,0.090
2024-02-28,0.090,0.090,0.090,0.090
2024-02-29,0.090,0.091,0.091,0.091
2024-03-01,0.091,0.091,0.091,0.091
2024-03-04,0.091,0.091,0.090,0.091
2024-03-05,0.091,0.090,0.089,0.091
2024-03-06,0.091,0.091,0.089,0.091
2024-03-07,0.091,0.108,0.100,0.108
2024-03-08,0.108,0.108,0.108,0.108
2024-03-11,0.108,0.108,0.108,0.108
2024-03-12,0.107,0.111,0.107,0.111
2024-03-13,0.111,0.131,0.130,0.130
2024-03-14,0.130,0.135,0.129,0.129
2024-03-15,0.129,0.129,0.129,0.129
2024-03-18,0.129,0.129,0.129,0.129
2024-03-20,0.129,0.129,0.129,0.129
2024-03-21,0.129,0.123,0.107,0.107
2024-03-22,0.107,0.102,0.102,0.107
2024-03-25,0.102,0.107,0.102,0.102
2024-03-26,0.102,0.104,0.104,0.104
2024-03-27,0.104,0.103,0.103,0.103
2024-04-01,0.103,0.110,0.110,0.103
2024-04-02,0.103,0.088,0.088,0.103
2024-04-03,0.103,0.103,0.103,0.103
2024-04-04,0.103,0.103,0.091,0.103
2024-04-05,0.103,0.103,0.103,0.103
2024-04-09,0.110,0.093,0.093,0.093
2024-04-10,0.093,0.110,0.097,0.098
2024-04-11,0.098,0.116,0.113,0.113
2024-04-12,0.116,0.116,0.116,0.116
2024-04-15,0.115,0.115,0.115,0.115
2024-04-16,0.115,0.115,0.104,0.115
2024-04-17,0.115,0.115,0.114,0.114
2024-04-18,0.114,0.114,0.113,0.114
2024-04-22,0.114,0.114,0.114,0.114
2024-04-23,0.114,0.118,0.114,0.114
2024-04-24,0.114,0.118,0.092,0.092
2024-04-25,0.092,0.092,0.092,0.092
2024-04-26,0.092,0.132,0.111,0.124
2024-04-29,0.124,0.124,0.124,0.124
2024-04-30,0.124,0.146,0.145,0.145
2024-05-02,0.145,0.145,0.145,0.145
2024-05-03,0.145,0.145,0.117,0.145
2024-05-06,0.145,0.145,0.145,0.145
2024-05-07,0.145,0.146,0.145,0.146
2024-05-08,0.146,0.172,0.172,0.146
2024-05-09,0.146,0.163,0.163,0.163
2024-05-10,0.163,0.163,0.161,0.161
2024-05-14,0.161,0.161,0.161,0.161
2024-05-15,0.161,0.161,0.161,0.161
2024-05-16,0.161,0.161,0.161,0.161
2024-05-17,0.161,0.160,0.160,0.161
2024-05-20,0.161,0.160,0.160,0.160
2024-05-21,0.160,0.185,0.178,0.160
2024-05-22,0.160,0.178,0.163,0.178
2024-05-23,0.178,0.178,0.178,0.178
2024-05-24,0.178,0.178,0.178,0.178
2024-05-27,0.178,0.192,0.192,0.178
