fecha,Apert.,Cierre,Abs.,Rel.(%),Max.,Min.,operación,titulos,efectivo
2021-06-11 00:00:00,425000.0,415000.0,-10000.0,-2.41,425000.0,415000.0,6,379,160998000.0
2021-06-10 00:00:00,435000.0,425000.0,-10000.0,-2.35,435000.0,425000.0,10,1286,554240000.0
2021-06-09 00:00:00,438000.0,435000.0,-3000.0,-0.69,438000.0,426000.0,9,3625,1570325000.0
2021-06-08 00:00:00,473000.0,438000.0,-35000.0,-7.99,450000.0,438000.0,5,6464,2880532000.0
2021-06-07 00:00:00,475000.0,473000.0,-2000.0,-0.42,475000.0,440000.0,3,138,64844000.0
2021-06-04 00:00:00,400000.0,475000.0,75000.0,15.79,475000.0,400000.0,2,98,39950000.0
2021-06-03 00:00:00,355000.0,400000.0,45000.0,11.25,400000.0,315000.0,12,2222,849815000.0
2021-06-02 00:00:00,380000.0,355000.0,-25000.0,-7.04,380000.0,355000.0,5,495,178593000.0
2021-06-01 00:00:00,400000.0,380000.0,-20000.0,-5.26,380000.0,380000.0,2,38,14440000.0
2021-05-31 00:00:00,439000.0,400000.0,-39000.0,-9.75,435000.0,386000.0,5,981,407338000.0
2021-05-28 00:00:00,450000.0,439000.0,-11000.0,-2.51,449000.0,400000.0,9,126,55329000.0
2021-05-27 00:00:00,480000.0,450000.0,-30000.0,-6.67,450000.0,450000.0,3,50,22500000.0
2021-05-26 00:00:00,480000.0,480000.0,0.0,0.0,480000.0,480000.0,7,435,208800000.0
2021-05-25 00:00:00,489000.0,480000.0,-9000.0,-1.88,480000.0,480000.0,5,904,433920000.0
2021-05-21 00:00:00,489000.0,489000.0,0.0,0.0,489000.0,480000.0,4,18,8756900.0
2021-05-20 00:00:00,500000.0,489000.0,-11000.0,-2.25,499990.0,489000.0,4,43,21268780.0
2021-05-19 00:00:00,500000.0,500000.0,0.0,0.0,500000.0,500000.0,2,1367,683500000.0
2021-05-18 00:00:00,500000.0,500000.0,0.0,0.0,500000.0,500000.0,4,62,31000000.0
2021-05-17 00:00:00,438000.0,500000.0,62000.0,12.4,500000.0,438000.0,2,501,250438000.0
2021-05-14 00:00:00,379000.0,438000.0,59000.0,13.47,439000.0,379000.0,8,158,63543000.0
2021-05-13 00:00:00,320000.0,379000.0,59000.0,15.57,379000.0,330000.0,7,649,225762000.0
2021-05-12 00:00:00,321010.0,320000.0,-1010.0,-0.32,325000.0,320000.0,6,174,55897300.0
2021-05-11 00:00:00,380000.0,321010.0,-58990.0,-18.38,455000.0,321010.0,11,490,167263300.0
2021-05-10 00:00:00,317000.0,380000.0,63000.0,16.58,380000.0,321000.0,10,249,92885000.0
2021-05-07 00:00:00,299000.0,317000.0,18000.0,5.68,317000.0,285000.0,3,1913,606050000.0
2021-05-06 00:00:00,265000.0,299000.0,34000.0,11.37,299000.0,271000.0,8,727,208269000.0
2021-05-05 00:00:00,246000.0,265000.0,19000.0,7.17,265000.0,255000.0,6,2340,608613150.0
2021-05-04 00:00:00,255000.0,246000.0,-9000.0,-3.66,246000.0,235000.0,5,3378,796280000.0
2021-05-03 00:00:00,249000.0,255000.0,6000.0,2.35,255000.0,250000.0,6,500,127009160.0
30-APR-21,249990.0,249000.0,-990.0,-0.4,249000.0,249000.0,2,58,14442000.0
29-APR-21,250000.0,249990.0,-10.0,0.0,249990.0,249990.0,4,312,77999600.0
28-APR-21,245000.0,250000.0,5000.0,2.0,250000.0,250000.0,5,367,91750000.0
27-APR-21,227000.0,245000.0,18000.0,7.35,245000.0,230000.0,4,207,47955000.0
26-APR-21,227000.0,227000.0,0.0,0.0,227000.0,226000.0,7,661,150008970.0
23-APR-21,190000.0,227000.0,37000.0,16.3,227000.0,215000.0,3,181,40775000.0
22-APR-21,180000.0,190000.0,10000.0,5.26,190000.0,181000.0,3,257,47651000.0
21-APR-21,165000.0,180000.0,15000.0,8.33,185000.0,165000.0,5,281,49330000.0
20-APR-21,155717.25,165000.0,9282.75,5.63,165000.0,165000.0,1,100,16500000.0
16-APR-21,150010.0,156000.0,5990.0,3.84,156000.0,156000.0,1,565,88140000.0
15-APR-21,150000.0,150010.0,10.0,0.01,160000.0,150010.0,2,500,75134870.0
14-APR-21,149990.0,150000.0,10.0,0.01,150000.0,150000.0,3,450,67500000.0
13-APR-21,149990.0,149990.0,0.0,0.0,149990.0,149990.0,4,93,13949070.0
12-APR-21,126050.0,149990.0,23940.0,15.96,149990.0,149990.0,2,620,92993800.0
09-APR-21,125000.0,126050.0,1050.0,0.83,126050.0,126050.0,2,936,117982800.0
07-APR-21,125000.0,125000.0,0.0,0.0,139990.0,139990.0,2,8,1074950.0
06-APR-21,130000.0,125000.0,-5000.0,-4.0,125000.0,125000.0,5,1248,156000000.0
05-APR-21,125000.0,130000.0,5000.0,3.85,130000.0,130000.0,4,255,33135000.0
2021-03-31 00:00:00,120000.0,125000.0,5000.0,4.0,125000.0,125000.0,3,32,4000000.0
2021-03-30 00:00:00,120000.0,120000.0,0.0,0.0,120000.0,120000.0,1,6,720000.0
2021-03-29 00:00:00,120000.0,120000.0,0.0,0.0,125000.0,125000.0,1,1,125000.0
2021-03-26 00:00:00,120000.0,120000.0,0.0,0.0,130000.0,130000.0,1,7,910000.0
2021-03-24 00:00:00,120000.0,120000.0,0.0,0.0,120000.0,115000.0,6,6256,737940000.0
2021-03-23 00:00:00,115000.0,120000.0,5000.0,4.17,120000.0,115000.0,5,2693,310720000.0
2021-03-22 00:00:00,116000.0,115000.0,-1000.0,-0.87,115000.0,115000.0,3,211,24265000.0
2021-03-18 00:00:00,116850.0,116000.0,-850.0,-0.73,116000.0,115000.0,2,200,23191000.0
2021-03-17 00:00:00,116900.0,116850.0,-50.0,-0.04,116850.0,116850.0,4,604,70577400.0
2021-03-16 00:00:00,116990.0,116900.0,-90.0,-0.08,116990.0,116900.0,3,1113,130208700.0
2021-03-15 00:00:00,114990.0,116990.0,2000.0,1.71,116990.0,116990.0,1,9,1052910.0
2021-03-12 00:00:00,120000.0,114990.0,-5010.0,-4.36,114990.0,114990.0,4,5455,646919450.0
2021-03-11 00:00:00,119000.0,120000.0,1000.0,0.83,120000.0,119000.0,3,220,26200000.0
2021-03-10 00:00:00,125990.0,119000.0,-6990.0,-5.87,119000.0,115000.0,5,592,68260000.0
2021-03-09 00:00:00,109990.0,125990.0,16000.0,12.7,125990.0,125990.0,1,50,6299500.0
2021-03-08 00:00:00,105000.0,109990.0,4990.0,4.54,109990.0,105000.0,3,664,69754930.0
2021-03-05 00:00:00,105000.0,105000.0,0.0,0.0,105000.0,105000.0,3,1600,168000000.0
2021-03-04 00:00:00,109990.0,105000.0,-4990.0,-4.75,105000.0,105000.0,6,2421,254205000.0
2021-03-02 00:00:00,107990.0,109990.0,2000.0,1.82,109990.0,109990.0,2,1639,180273610.0
2021-03-01 00:00:00,100000.0,107990.0,7990.0,7.4,110000.0,107990.0,5,64,6921410.0
2021-02-25 00:00:00,119990.0,100000.0,-19990.0,-19.99,120000.0,100000.0,4,1150,118000000.0
2021-02-24 00:00:00,100000.0,119990.0,19990.0,16.66,119990.0,119990.0,2,1466,175905340.0
2021-02-23 00:00:00,91000.0,100000.0,9000.0,9.0,107970.0,100000.0,3,251,25267370.0
2021-02-22 00:00:00,91000.0,91000.0,0.0,0.0,107490.0,107490.0,1,2,214980.0
2021-02-19 00:00:00,90010.0,91000.0,990.0,1.09,91000.0,90000.0,13,2507,225810250.0
2021-02-18 00:00:00,107000.0,90010.0,-16990.0,-18.88,104990.0,90010.0,2,302,27212980.0
2021-02-17 00:00:00,90000.0,107000.0,17000.0,15.89,107000.0,107000.0,1,119,12733000.0
2021-02-12 00:00:00,82000.0,90000.0,8000.0,8.89,90000.0,82000.0,8,2911,259711330.0
2021-02-11 00:00:00,82000.0,82000.0,0.0,0.0,82000.0,82000.0,2,1412,115784000.0
2021-02-10 00:00:00,75000.0,82000.0,7000.0,8.54,82000.0,77500.0,8,11025,861229630.0
2021-02-09 00:00:00,72990.0,75000.0,2010.0,2.68,75000.0,75000.0,2,38,2850000.0
2021-02-08 00:00:00,75000.0,72990.0,-2010.0,-2.75,73000.0,72990.0,2,562,41025000.0
2021-02-05 00:00:00,75000.0,75000.0,0.0,0.0,75000.0,75000.0,4,3938,295350000.0
2021-02-03 00:00:00,74000.0,75000.0,1000.0,1.33,75000.0,75000.0,2,17,1275000.0
2021-02-01 00:00:00,74000.0,74000.0,0.0,0.0,74000.0,74000.0,8,2197,162578000.0
29-JAN-21,74000.0,74000.0,0.0,0.0,74000.0,74000.0,2,1053,77922000.0
27-JAN-21,74000.0,74000.0,0.0,0.0,74000.0,73000.0,4,7336,537024000.0
26-JAN-21,80000.0,74000.0,-6000.0,-8.11,82500.0,74000.0,9,5442,419196500.0
25-JAN-21,84950.0,80000.0,-4950.0,-6.19,84000.0,80000.0,4,333,27440000.0
22-JAN-21,78000.0,84950.0,6950.0,8.18,85000.0,78000.0,5,59,4817600.0
21-JAN-21,74900.0,78000.0,3100.0,3.97,85000.0,78000.0,5,185,14606000.0
20-JAN-21,68000.0,74900.0,6900.0,9.21,74900.0,69000.0,2,13,956000.0
19-JAN-21,67000.0,68000.0,1000.0,1.47,79000.0,68000.0,2,40,2808000.0
15-JAN-21,68000.0,67000.0,-1000.0,-1.49,68000.0,67000.0,8,2144,145021110.0
14-JAN-21,68010.0,68000.0,-10.0,-0.01,68000.0,68000.0,2,370,25160000.0
13-JAN-21,70000.0,68010.0,-1990.0,-2.93,68010.0,68000.0,3,67,4556450.0
12-JAN-21,71990.0,70000.0,-1990.0,-2.84,70000.0,70000.0,3,2654,197685000.0
08-JAN-21,60000.0,71990.0,11990.0,16.66,71990.0,60000.0,5,481,34507290.0
07-JAN-21,59970.0,60000.0,30.0,0.05,60000.0,59000.0,9,2268,134970020.0
06-JAN-21,59990.0,59970.0,-20.0,-0.03,59990.0,59970.0,8,181,10854710.0
05-JAN-21,65970.0,59990.0,-5980.0,-9.97,65970.0,59990.0,3,20,1271760.0
04-JAN-21,55000.0,65970.0,10970.0,16.63,65970.0,58000.0,8,16014,926729550.0
30-DEC-20,59500.0,55000.0,-4500.0,-8.18,58000.0,55000.0,2,3002,165116000.0
29-DEC-20,59000.0,59500.0,500.0,0.84,59500.0,59500.0,2,700,41650000.0
28-DEC-20,49990.0,59000.0,9010.0,15.27,59000.0,53000.0,4,83,4459000.0
23-DEC-20,50000.0,49990.0,-10.0,-0.02,53000.0,49990.0,6,218,10944000.0
22-DEC-20,49960.0,50000.0,40.0,0.08,50000.0,50000.0,4,1000,50000000.0
21-DEC-20,50000.0,50000.0,0.0,0.0,54990.0,50000.0,4,488,25537720.0
18-DEC-20,56990.0,50000.0,-6990.0,-13.98,50000.0,50000.0,3,379,18950000.0
17-DEC-20,57000.0,56990.0,-10.0,-0.02,56990.0,56900.0,4,289,16453280.0
16-DEC-20,57000.0,57000.0,0.0,0.0,57000.0,57000.0,4,1942,110694000.0
15-DEC-20,57000.0,57000.0,0.0,0.0,57000.0,57000.0,4,230,13110000.0
11-DEC-20,56000.0,57000.0,1000.0,1.75,57000.0,50000.0,3,67,3700000.0
10-DEC-20,55000.0,56000.0,1000.0,1.79,56000.0,50000.0,3,2049,103524000.0
09-DEC-20,59000.0,55000.0,-4000.0,-7.27,59000.0,55000.0,2,512,28164000.0
08-DEC-20,59000.0,59000.0,0.0,0.0,59000.0,59000.0,3,69,4071000.0
07-DEC-20,59990.0,59000.0,-990.0,-1.68,60000.0,59000.0,7,560,33315280.0
04-DEC-20,50000.0,59990.0,9990.0,16.65,59990.0,59990.0,2,8,479920.0
03-DEC-20,50000.0,50000.0,0.0,0.0,50000.0,50000.0,2,34,1700000.0
02-DEC-20,52000.0,50000.0,-2000.0,-4.0,52000.0,50000.0,7,383,19279000.0
01-DEC-20,52193.99,52000.0,-193.99,-0.37,52000.0,52000.0,5,191,9932000.0
2020-11-30 00:00:00,43495.0,52193.99,8698.99,16.67,52193.99,44000.0,4,69,3117939.9
2020-11-27 00:00:00,36287.97,43495.0,7207.03,16.57,43499.99,43495.0,3,70,3044849.6
2020-11-26 00:00:00,30239.99,36287.97,6047.98,16.67,36287.97,33000.0,2,917,32618474.49
2020-11-25 00:00:00,25200.0,30239.99,5039.99,16.67,30239.99,30239.99,1,10,302399.9
2020-11-24 00:00:00,21000.59,25200.0,4199.41,16.66,25200.0,25000.0,7,842,21085399.45
2020-11-20 00:00:00,17500.5,21000.59,3500.09,16.67,21000.59,17500.5,5,4700,96857460.0
2020-11-19 00:00:00,17500.0,17500.5,0.5,0.0,17500.5,17500.5,3,305,5337652.5
2020-11-18 00:00:00,17000.0,17500.0,500.0,2.86,17500.0,17500.0,2,181,3167500.0
2020-11-17 00:00:00,17000.0,17000.0,0.0,0.0,19000.0,17000.0,8,1778,32534000.0
2020-11-13 00:00:00,16500.0,17000.0,500.0,2.94,17000.0,17000.0,2,17,289000.0
2020-11-12 00:00:00,16500.0,16500.0,0.0,0.0,17000.0,16500.0,7,1487,25036000.0
2020-11-11 00:00:00,15000.0,16500.0,1500.0,9.09,16500.0,15500.0,9,15556,256402970.0
2020-11-10 00:00:00,15000.0,15000.0,0.0,0.0,15000.01,15000.0,3,1690,25350002.5
2020-11-06 00:00:00,15003.0,15000.0,-3.0,-0.02,15000.0,15000.0,9,1493,22395000.0
2020-11-05 00:00:00,15225.0,15003.0,-222.0,-1.48,15229.0,15000.0,10,6191,92866770.0
2020-11-04 00:00:00,15299.0,15225.0,-74.0,-0.49,15229.99,15225.0,4,1101,16765850.0
2020-11-02 00:00:00,15999.99,15299.0,-700.99,-4.58,15299.0,15299.0,1,24,367176.0
2020-10-30 00:00:00,14799.0,15999.99,1200.99,7.51,15999.99,14500.0,5,627,9205899.21
2020-10-29 00:00:00,15447.99,14799.0,-648.99,-4.39,15400.0,14799.0,6,518,7816132.0
2020-10-28 00:00:00,15496.0,15447.99,-48.01,-0.31,15447.99,15000.0,2,1590,24559616.16
2020-10-27 00:00:00,15500.0,15496.0,-4.0,-0.03,15500.0,15000.0,4,173,2669800.0
2020-10-26 00:00:00,15500.0,15500.0,0.0,0.0,15500.0,15500.0,1,13,201500.0
2020-10-23 00:00:00,15500.0,15500.0,0.0,0.0,15595.0,15499.95,8,676,10480070.25
2020-10-22 00:00:00,15000.0,15500.0,500.0,3.23,15595.0,15000.0,10,3555,55055500.0
2020-10-21 00:00:00,16000.0,15000.0,-1000.0,-6.67,15500.0,15000.0,9,9244,138694960.0
2020-10-20 00:00:00,16000.0,16000.0,0.0,0.0,16000.0,15999.99,5,2162,34591990.0
2020-10-19 00:00:00,15000.0,16000.0,1000.0,6.25,16500.0,16000.0,4,7510,123694929.43
2020-10-16 00:00:00,15000.0,15000.0,0.0,0.0,15900.0,15000.0,2,33,499500.0
2020-10-15 00:00:00,15000.0,15000.0,0.0,0.0,15199.99,15000.0,5,330,4950399.98
2020-10-14 00:00:00,15000.0,15000.0,0.0,0.0,15000.0,14999.99,5,4708,70619985.0
2020-10-13 00:00:00,15000.0,15000.0,0.0,0.0,16000.0,16000.0,1,12,192000.0
2020-10-09 00:00:00,14900.0,15000.0,100.0,0.67,15499.99,14900.0,5,882,13408493.0
2020-10-08 00:00:00,15000.0,14900.0,-100.0,-0.67,16000.0,14900.0,5,2575,38582000.0
2020-10-07 00:00:00,15000.0,15000.0,0.0,0.0,15000.0,15000.0,5,286,4290000.0
2020-10-06 00:00:00,15000.0,15000.0,0.0,0.0,15499.99,15000.0,4,920,14159992.8
2020-10-05 00:00:00,14999.0,15000.0,1.0,0.01,15000.0,14999.0,4,741,11114439.0
2020-10-02 00:00:00,14600.0,14999.0,399.0,2.66,14999.0,14600.0,9,8070,118089350.0
2020-10-01 00:00:00,15000.0,14600.0,-400.0,-2.74,15000.0,14600.0,5,2646,38890010.0
2020-09-30 00:00:00,16700.0,15000.0,-1700.0,-11.33,16499.99,15000.0,5,4008,60267999.76
2020-09-29 00:00:00,14000.0,16700.0,2700.0,16.17,16799.99,13990.0,3,1097,18027419.98
2020-09-28 00:00:00,14000.0,14000.0,0.0,0.0,14500.0,14000.0,2,200,2805000.0
2020-09-25 00:00:00,14000.0,14000.0,0.0,0.0,14000.0,14000.0,5,2889,40446000.0
2020-09-24 00:00:00,14000.0,14000.0,0.0,0.0,14000.01,14000.0,7,13624,190736030.0
2020-09-23 00:00:00,14000.0,14000.0,0.0,0.0,14000.0,14000.0,1,100,1400000.0
2020-09-22 00:00:00,14000.0,14000.0,0.0,0.0,16799.99,16799.99,2,66,960299.89
2020-09-21 00:00:00,14000.0,14000.0,0.0,0.0,14500.0,14000.0,6,1222,17162500.0
2020-09-18 00:00:00,14200.0,14000.0,-200.0,-1.43,14200.0,14000.0,8,1515,21310000.0
2020-09-17 00:00:00,13500.0,14200.0,700.0,4.93,14200.0,14200.0,2,384,5452800.0
2020-09-16 00:00:00,13500.0,13500.0,0.0,0.0,13500.0,13500.0,10,12766,172341000.0
2020-09-15 00:00:00,13500.0,13500.0,0.0,0.0,14000.0,13500.0,4,1435,19997500.0
2020-09-11 00:00:00,13500.0,13500.0,0.0,0.0,13500.0,13500.0,1,50,675000.0
2020-09-10 00:00:00,13500.0,13500.0,0.0,0.0,13500.0,13500.0,3,1049,14161500.0
2020-09-09 00:00:00,13500.0,13500.0,0.0,0.0,15000.0,15000.0,1,13,195000.0
2020-09-08 00:00:00,13700.0,13500.0,-200.0,-1.48,13500.0,13000.0,5,415,5507000.0
2020-09-07 00:00:00,14000.0,13700.0,-300.0,-2.19,14000.0,13699.99,17,10126,139864398.93
2020-09-04 00:00:00,13749.99,14000.0,250.01,1.79,14000.0,13999.0,2,225,3149800.0
2020-09-03 00:00:00,13000.0,13749.99,749.99,5.45,13998.0,13749.99,3,161,2238035.55
2020-09-02 00:00:00,13000.0,13000.0,0.0,0.0,13500.0,13000.0,2,227,2989500.0
2020-09-01 00:00:00,13500.0,13000.0,-500.0,-3.85,13500.0,13000.0,4,239,3151500.0
31-AUG-20,13500.0,13500.0,0.0,0.0,13500.0,13500.0,6,3027,40864500.0
28-AUG-20,13000.0,13500.0,500.0,3.7,13750.0,13500.0,3,55,743250.0
26-AUG-20,13500.0,13000.0,-500.0,-3.85,13399.0,13000.0,4,1983,25799748.0
25-AUG-20,13998.0,13500.0,-498.0,-3.69,13984.0,13500.0,2,135,1839440.0
24-AUG-20,13998.0,13998.0,0.0,0.0,14000.0,13998.0,3,226,3163568.0
21-AUG-20,13300.0,13998.0,698.0,4.99,14000.0,13998.0,2,64,895960.0
20-AUG-20,11200.0,13300.0,2100.0,15.79,13300.0,11200.0,7,1066,13055675.0
19-AUG-20,11200.0,11200.0,0.0,0.0,11200.0,11200.0,1,106,1187200.0
18-AUG-20,11400.0,11200.0,-200.0,-1.79,11400.0,11200.0,2,230,2582000.0
17-AUG-20,11000.0,11400.0,400.0,3.51,11400.0,11400.0,4,539,6144600.0
14-AUG-20,10600.0,11000.0,400.0,3.64,11499.99,10601.0,5,4004,42897164.5
13-AUG-20,10000.0,10600.0,600.0,5.66,11250.0,10500.0,7,11355,119855000.0
12-AUG-20,10000.0,10000.0,0.0,0.0,11500.0,10000.0,8,4314,43654500.0
11-AUG-20,10000.0,10000.0,0.0,0.0,10000.0,10000.0,3,134,1290000.0
10-AUG-20,10500.0,10000.0,-500.0,-5.0,10500.0,10000.0,3,1372,13956500.0
07-AUG-20,9500.0,10500.0,1000.0,9.52,10500.0,9500.0,11,7777,77842300.0
06-AUG-20,8999.99,9500.0,500.01,5.26,9500.0,8900.0,8,4599,43174909.0
05-AUG-20,8500.0,8999.99,499.99,5.56,8999.99,8500.0,5,639,5629996.03
04-AUG-20,8500.0,8500.0,0.0,0.0,8999.99,8200.01,9,498,4108104.15
03-AUG-20,8500.0,8500.0,0.0,0.0,8500.0,8500.0,5,2068,17578000.0
2020-07-31 00:00:00,8000.0,8500.0,500.0,5.88,8800.0,8500.0,4,71,612770.0
2020-07-30 00:00:00,7500.0,8000.0,500.0,6.25,9000.0,7500.01,3,82,656000.1
2020-07-29 00:00:00,8000.0,7500.0,-500.0,-6.67,7500.0,7500.0,2,2790,21015000.0
2020-07-28 00:00:00,8639.27,8000.0,-639.27,-7.99,8000.0,8000.0,3,1055,7692000.0
2020-07-27 00:00:00,7200.01,8639.27,1439.26,16.66,8639.97,8630.0,7,7193,62077048.11
2020-07-22 00:00:00,7700.0,7200.01,-499.99,-6.94,8194.0,7200.01,5,4011,31857710.0
2020-07-21 00:00:00,7298.0,7700.0,402.0,5.22,7700.0,7500.0,4,1050,7885000.0
2020-07-20 00:00:00,7298.99,7298.0,-0.99,-0.01,8749.0,7290.05,7,106,788002.6
2020-07-17 00:00:00,7298.99,7298.99,0.0,0.0,7000.0,7000.0,1,2,14000.0
2020-07-16 00:00:00,7300.0,7298.99,-1.01,-0.01,7298.99,7298.99,2,525,3831969.75
2020-07-15 00:00:00,7300.0,7300.0,0.0,0.0,7298.99,7298.99,1,2,14597.98
2020-07-14 00:00:00,7300.0,7300.0,0.0,0.0,7300.0,7300.0,1,15,109500.0
2020-07-13 00:00:00,7300.0,7300.0,0.0,0.0,7249.99,7249.99,1,7,50749.93
2020-07-10 00:00:00,7100.0,7300.0,200.0,2.74,7349.0,7300.0,9,11183,81660400.0
2020-07-09 00:00:00,7100.0,7100.0,0.0,0.0,7470.0,7470.0,2,20,149400.0
2020-07-08 00:00:00,7100.0,7100.0,0.0,0.0,7100.0,7100.0,2,324,2300400.0
2020-07-07 00:00:00,7099.99,7100.0,0.01,0.0,7100.0,7100.0,1,50,355000.0
2020-07-06 00:00:00,7000.0,7099.99,99.99,1.41,7099.99,6500.0,2,245,1652499.0
2020-07-03 00:00:00,7000.0,7000.0,0.0,0.0,7200.0,7000.0,3,111,790000.0
2020-07-02 00:00:00,7000.0,7000.0,0.0,0.0,7000.0,7000.0,4,3648,25536000.0
2020-07-01 00:00:00,7500.0,7000.0,-500.0,-7.14,7000.0,7000.0,3,281,1967000.0
2020-06-30 00:00:00,7900.0,7500.0,-400.0,-5.33,7500.0,7499.99,11,10235,76762485.0
2020-06-26 00:00:00,7000.0,7900.0,900.0,11.39,7900.0,7900.0,4,77,608300.0
2020-06-25 00:00:00,7442.85,7000.0,-442.85,-6.33,7449.0,6999.99,6,436,3104637.98
2020-06-23 00:00:00,6520.0,7449.0,929.0,12.47,7499.0,6800.0,4,2371,16988709.0
2020-06-19 00:00:00,6505.0,6520.0,15.0,0.23,6520.0,6520.0,3,1000,6520000.0
2020-06-17 00:00:00,6500.0,6505.0,5.0,0.08,6505.0,5800.0,7,1515,9749220.0
2020-06-16 00:00:00,7199.99,6500.0,-699.99,-10.77,6806.0,6300.0,7,6367,42282500.0
2020-06-12 00:00:00,7200.0,7199.99,-0.01,0.0,7249.99,7199.99,2,229,1651797.71
2020-06-11 00:00:00,8000.0,7200.0,-800.0,-11.11,7200.0,7200.0,2,6136,44179200.0
2020-06-10 00:00:00,6800.0,8000.0,1200.0,15.0,8000.0,8000.0,1,300,2400000.0
2020-06-09 00:00:00,6800.0,6800.0,0.0,0.0,7193.0,6800.0,3,369,2511165.0
2020-06-08 00:00:00,6900.0,6800.0,-100.0,-1.47,7200.0,6800.0,2,236,1620800.0
2020-06-05 00:00:00,7499.99,6900.0,-599.99,-8.7,6900.0,6900.0,1,39,269100.0
2020-06-04 00:00:00,6500.0,7499.99,999.99,13.33,7499.99,6900.0,8,800,5765941.45
2020-06-03 00:00:00,6500.0,6500.0,0.0,0.0,6500.0,6500.0,4,1972,12818000.0
2020-06-02 00:00:00,6900.0,6500.0,-400.0,-6.15,6500.0,6207.0,2,128,802700.0
2020-05-29 00:00:00,6900.0,6900.0,0.0,0.0,6900.0,6900.0,2,435,3001500.0
2020-05-28 00:00:00,6600.0,6900.0,300.0,4.35,6900.0,6900.0,1,25,172500.0
2020-05-26 00:00:00,6600.0,6600.0,0.0,0.0,6701.0,6600.0,4,77,510044.0
2020-05-22 00:00:00,6500.0,6600.0,100.0,1.52,6800.0,6600.0,5,544,3682600.0
2020-05-21 00:00:00,5995.0,6500.0,505.0,7.77,6500.0,6500.0,5,1920,12480000.0
2020-05-20 00:00:00,5999.99,5995.0,-4.99,-0.08,5995.0,5500.0,2,9641,53065595.0
2020-05-19 00:00:00,5005.0,5999.99,994.99,16.58,6000.0,5300.0,6,6509,34584549.0
2020-05-18 00:00:00,6000.0,5005.0,-995.0,-19.88,6000.0,5005.0,15,7683,45149398.4
2020-05-15 00:00:00,6500.0,6000.0,-500.0,-8.33,6250.0,6000.0,4,140,870000.0
2020-05-14 00:00:00,6700.0,6500.0,-200.0,-3.08,6897.0,6500.0,2,12,78794.0
2020-05-13 00:00:00,6898.0,6700.0,-198.0,-2.96,6700.0,6700.0,1,130,871000.0
2020-05-12 00:00:00,6800.0,6898.0,98.0,1.42,7495.0,6898.0,4,156,1160876.0
2020-05-11 00:00:00,7498.0,6800.0,-698.0,-10.26,7594.0,6800.0,8,471,3282940.0
2020-05-08 00:00:00,7900.0,7498.0,-402.0,-5.36,7900.0,7498.0,6,2282,17985390.0
2020-05-07 00:00:00,7946.99,7900.0,-46.99,-0.59,7990.0,7900.0,3,199,1582483.0
2020-05-06 00:00:00,7946.99,7946.99,0.0,0.0,7946.99,7946.99,2,50,396409.7
2020-05-05 00:00:00,7945.0,7946.99,1.99,0.03,7946.99,7945.0,2,64,508487.96
2020-05-04 00:00:00,7995.0,7945.0,-50.0,-0.63,7949.0,7945.0,3,897,7130221.0
30-APR-20,7998.0,7995.0,-3.0,-0.04,7998.0,7995.0,3,654,5230530.0
29-APR-20,8100.0,7998.0,-102.0,-1.28,7998.0,7998.0,2,666,5326668.0
28-APR-20,8600.0,8100.0,-500.0,-6.17,8100.0,7990.0,6,4113,33998130.0
27-APR-20,9000.0,8600.0,-400.0,-4.65,8893.0,8600.0,4,123,1062380.0
24-APR-20,7950.0,9000.0,1050.0,11.67,9000.0,9000.0,1,65,585000.0
23-APR-20,6949.0,7950.0,1001.0,12.59,8329.0,7950.0,6,282,2244226.0
22-APR-20,6193.0,6949.0,756.0,10.88,6949.0,6749.0,5,600,4053865.0
21-APR-20,5799.0,6193.0,394.0,6.36,6193.0,6193.0,1,9,55737.0
20-APR-20,5800.0,5799.0,-1.0,-0.02,6000.0,4800.0,5,3899,19616191.0
17-APR-20,5997.0,5800.0,-197.0,-3.4,6100.0,5800.0,4,746,4449400.0
16-APR-20,5840.0,5997.0,157.0,2.62,6000.0,5840.0,7,1093,6530563.0
15-APR-20,4924.8,5840.0,915.2,15.67,5850.0,5000.0,5,525,2807430.0
14-APR-20,4104.0,4924.8,820.8,16.67,4924.8,4924.79,7,1356,6678016.3
13-APR-20,3420.0,4104.0,684.0,16.67,4104.0,4104.0,1,100,410400.0
08-APR-20,2899.99,3420.0,520.01,15.2,3420.0,2900.0,3,347,1136300.0
07-APR-20,2850.0,2899.99,49.99,1.72,2899.99,2899.99,2,805,2334491.95
06-APR-20,2850.0,2850.0,0.0,0.0,2899.99,2850.0,4,5329,15354066.71
03-APR-20,2900.0,2850.0,-50.0,-1.75,2899.99,2850.0,6,2837,8127041.68
02-APR-20,2800.0,2900.0,100.0,3.45,2901.0,2900.0,2,103,298703.0
01-APR-20,2500.0,2800.0,300.0,10.71,2800.0,2800.0,4,879,2461200.0
2020-03-30 00:00:00,2401.0,2500.0,99.0,3.96,2500.0,2500.0,1,100,250000.0
2020-03-27 00:00:00,2400.0,2401.0,1.0,0.04,2401.0,2200.0,2,1125,2478618.0
2020-03-25 00:00:00,2101.0,2400.0,299.0,12.46,2400.0,2400.0,2,454,1089600.0
2020-03-23 00:00:00,2100.0,2101.0,1.0,0.05,2101.0,2000.0,2,564,1129515.0
