fecha,Apert.,Cierre,Abs.,Rel.(%),Max.,Min.,operación,titulos,efectivo
13-AUG-21,6450000,6400000,-50000,-0.78,6500000,6400000,4,71,454700000
12-AUG-21,6400000,6450000,50000,0.78,6450000,6445000,3,198,1276750000
11-AUG-21,6400000,6400000,0,0,6400000,6400000,6,104,660600000
10-AUG-21,6375000,6400000,25000,0.39,6400000,6050000,12,970,6067400000
09-AUG-21,6400000,6375000,-25000,-0.39,6375000,6000000,6,938,5637375000
06-AUG-21,6400000,6400000,0,0,6400000,6399000,6,495,3167950000
05-AUG-21,6299990,6400000,100010,1.56,6400000,6400000,4,9,57600000
04-AUG-21,6300000,6299990,-10,0,6300000,6000000,12,394,2441798300
03-AUG-21,5990000,6300000,310000,4.92,6300000,6000000,11,342,2052706000
02-AUG-21,5950000,5990000,40000,0.67,6000000,5850000,6,320,1903750000
2021-07-30 00:00:00,6000000,5950000,-50000,-0.84,6000000,5950000,3,269,1613450000
2021-07-29 00:00:00,5600100,6000000,399900,6.67,6000000,6000000,3,244,1464000000
2021-07-28 00:00:00,6400000,5600100,-799900,-14.28,6000000,5600100,8,493,2867225900
2021-07-27 00:00:00,6400000,6400000,0,0,6400000,6400000,3,44,281600000
2021-07-26 00:00:00,6400000,6400000,0,0,6600000,6400000,5,28,178900000
2021-07-23 00:00:00,6295000,6400000,105000,1.64,6400000,6300000,5,115,730500000
2021-07-22 00:00:00,6200000,6295000,95000,1.51,6295000,6200000,11,1215,7533190000
2021-07-21 00:00:00,6398000,6200000,-198000,-3.19,6300000,6200000,9,458,2841600000
2021-07-20 00:00:00,6000000,6398000,398000,6.22,6398000,6000000,11,522,3186396000
2021-07-19 00:00:00,6200000,6000000,-200000,-3.33,6200000,6000000,9,267,1637600000
2021-07-16 00:00:00,6000000,6200000,200000,3.23,6200000,6200000,5,57,353400000
2021-07-15 00:00:00,5400000,6000000,600000,10,6200000,5500000,16,1271,7366200000
2021-07-14 00:00:00,5350000,5400000,50000,0.93,5450000,5400000,9,327,1767050000
2021-07-13 00:00:00,5310000,5350000,40000,0.75,5360000,5350000,8,588,3147765000
2021-07-12 00:00:00,5200000,5310000,110000,2.07,5400000,5252000,9,405,2147510000
2021-07-09 00:00:00,5190000,5200000,10000,0.19,5300000,5190000,15,725,3769780030
2021-07-08 00:00:00,5150000,5190000,40000,0.77,5190000,5190000,3,43,223170000
2021-07-07 00:00:00,5200000,5150000,-50000,-0.97,5200000,5000000,21,851,4273985150
2021-07-06 00:00:00,5200000,5200000,0,0,5201000,5200000,18,1413,7347750350
2021-07-02 00:00:00,5500000,5200000,-300000,-5.77,5500000,5000000,7,466,2418630000
2021-07-01 00:00:00,5600000,5500000,-100000,-1.82,5600000,5500000,10,258,1443649440
2021-06-30 00:00:00,5500000,5600000,100000,1.79,6000000,5400000,24,698,3888000240
2021-06-29 00:00:00,5400000,5500000,100000,1.82,5999000,5500000,11,123,711281100
2021-06-25 00:00:00,5200000,5400000,200000,3.7,5499000,5200000,11,896,4775900000
2021-06-23 00:00:00,5200000,5200000,0,0,5200000,5100000,8,110,571000000
2021-06-22 00:00:00,5180000,5200000,20000,0.38,5200000,5000000,8,202,1026657000
2021-06-21 00:00:00,5180000,5180000,0,0,5250000,5100000,11,822,4247010000
2021-06-18 00:00:00,5085000,5180000,95000,1.83,5180000,5095000,21,1648,8458145170
2021-06-17 00:00:00,5100000,5085000,-15000,-0.29,5100000,5000000,13,193,967680000
2021-06-16 00:00:00,5200000,5100000,-100000,-1.96,5350000,5100000,11,137,703850000
2021-06-15 00:00:00,5250000,5200000,-50000,-0.96,5200000,5200000,8,69,359550000
2021-06-11 00:00:00,5200000,5250000,50000,0.95,5250000,5250000,7,721,3785250000
2021-06-10 00:00:00,5590000,5200000,-390000,-7.5,5590000,5200000,6,121,649990000
2021-06-09 00:00:00,5400000,5590000,190000,3.4,5600000,5590000,14,2587,14283759500
2021-06-08 00:00:00,5399000,5400000,1000,0.02,5400000,5300000,13,1878,10080858760
2021-06-07 00:00:00,5500000,5399000,-101000,-1.87,5500000,5350000,7,251,1344639000
2021-06-04 00:00:00,5300000,5500000,200000,3.64,6000000,5250000,23,2247,11853710000
2021-06-03 00:00:00,5200000,5300000,100000,1.89,5300000,5250100,9,468,2464705000
2021-06-02 00:00:00,5500000,5200000,-300000,-5.77,5300000,5120000,21,1323,6859420000
2021-06-01 00:00:00,5500000,5500000,0,0,5550000,5000000,15,276,1392300000
2021-05-31 00:00:00,6000000,5500000,-500000,-9.09,5700000,5500000,10,475,2620100000
2021-05-28 00:00:00,5600000,6000000,400000,6.67,6000000,5450000,18,933,5152026100
2021-05-27 00:00:00,6000000,5600000,-400000,-7.14,6000000,5600000,14,522,3034350000
2021-05-26 00:00:00,6400000,6000000,-400000,-6.67,6400000,6000000,7,215,1364895000
2021-05-25 00:00:00,6900000,6400000,-500000,-7.81,6800000,6400000,8,66,430150040
2021-05-21 00:00:00,6700000,6900000,200000,2.9,6990000,6700000,7,491,3310100000
2021-05-20 00:00:00,6699000,6700000,1000,0.01,6700000,6600000,5,2618,17279700000
2021-05-19 00:00:00,6600000,6699000,99000,1.48,6699000,6500000,8,631,4159097000
2021-05-18 00:00:00,6585000,6600000,15000,0.23,6600000,6550000,10,602,3957200000
2021-05-17 00:00:00,6585000,6585000,0,0,6585000,6500000,11,1046,6802909950
2021-05-14 00:00:00,6100000,6585000,485000,7.37,6585000,6150000,17,282,1773079500
2021-05-13 00:00:00,6000000,6100000,100000,1.64,6240000,6000000,10,641,3882360000
2021-05-12 00:00:00,6150000,6000000,-150000,-2.5,6238000,6000000,12,674,4058090000
2021-05-11 00:00:00,6400000,6150000,-250000,-4.07,6450000,6150000,12,2190,13620440000
2021-05-10 00:00:00,6400000,6400000,0,0,6400000,6350000,8,2677,17132750000
2021-05-07 00:00:00,5980000,6400000,420000,6.56,6400000,6200000,9,232,1447795000
2021-05-06 00:00:00,6000000,5980000,-20000,-0.33,6100000,5980000,17,601,3600686000
2021-05-05 00:00:00,6050000,6000000,-50000,-0.83,6050000,5950000,12,375,2244250000
2021-05-04 00:00:00,5800000,6050000,250000,4.13,6050000,5840000,17,694,4127075000
2021-05-03 00:00:00,6069990,5800000,-269990,-4.66,6069990,5800000,4,120,701398880
30-APR-21,6100000,6069990,-30010,-0.49,6070000,6069990,3,238,1444659900
29-APR-21,6145000,6100000,-45000,-0.74,6145000,6000000,10,261,1585149770
28-APR-21,6000000,6145000,145000,2.36,6250000,6145000,12,143,879381950
27-APR-21,5500000,6000000,500000,8.33,6001000,5500000,13,337,1962978000
26-APR-21,4799000,5500000,701000,12.75,5500000,4797900,17,708,3433607000
23-APR-21,4000000,4799000,799000,16.65,4799000,4100000,16,607,2723372550
22-APR-21,3800000,4000000,200000,5,4000000,3900000,6,221,859800000
21-APR-21,3750000,3800000,50000,1.32,3800000,3750000,20,583,2204031000
20-APR-21,3750000,3750000,0,0,3900000,3700000,9,342,1286548500
16-APR-21,3749000,3750000,1000,0.03,3750000,3750000,14,429,1608750000
15-APR-21,3796980,3749000,-47980,-1.28,3800000,3749000,3,22,82576980
14-APR-21,3790000,3796980,6980,0.18,3799000,3790000,5,54,204937600
13-APR-21,3750000,3790000,40000,1.06,3800000,3700000,6,94,350770000
12-APR-21,3700000,3750000,50000,1.33,3750000,3600000,9,260,956750000
09-APR-21,3640000,3700000,60000,1.62,3700000,3650000,8,280,1029250000
08-APR-21,3500000,3640000,140000,3.85,3640000,3600000,15,593,2147199900
07-APR-21,3500000,3500000,0,0,3590000,3500000,5,63,222690000
06-APR-21,3450010,3500000,49990,1.43,3510000,3480000,20,3985,13947390000
05-APR-21,3448000,3450010,2010,0.06,3450020,3448000,13,1439,4964299640
2021-03-31 00:00:00,3250000,3448000,198000,5.74,3448000,3310000,8,490,1623880000
2021-03-30 00:00:00,3450000,3250000,-200000,-6.15,3500000,3250000,5,141,466950110
2021-03-29 00:00:00,3450000,3450000,0,0,3450000,3450000,4,42,144900000
2021-03-26 00:00:00,3450000,3450000,0,0,3500000,3450000,8,150,517750000
2021-03-25 00:00:00,3400000,3450000,50000,1.45,3450000,3350000,14,491,1685800000
2021-03-24 00:00:00,3300000,3400000,100000,2.94,3400000,3300000,10,671,2217402080
2021-03-23 00:00:00,3250000,3300000,50000,1.52,3300000,3250000,7,539,1752250000
2021-03-22 00:00:00,3300000,3250000,-50000,-1.54,3300000,3250000,6,263,864700000
2021-03-18 00:00:00,3300000,3300000,0,0,3300010,3150000,8,287,922230100
2021-03-17 00:00:00,3300000,3300000,0,0,3450000,3300000,8,544,1796250000
2021-03-16 00:00:00,3300000,3300000,0,0,3300000,3250000,8,235,774400000
2021-03-15 00:00:00,3300000,3300000,0,0,3500000,3300000,2,18,60200000
2021-03-12 00:00:00,3150000,3300000,150000,4.55,3300000,3150000,9,131,415750000
2021-03-11 00:00:00,3170000,3150000,-20000,-0.63,3200000,3150000,7,108,340250000
2021-03-10 00:00:00,3150000,3170000,20000,0.63,3170000,3100000,6,9638,30343780000
2021-03-09 00:00:00,3100000,3150000,50000,1.59,3160000,3130000,13,630,1977801900
2021-03-08 00:00:00,2850000,3100000,250000,8.06,3100000,2900000,20,1664,4910712900
2021-03-05 00:00:00,2669000,2850000,181000,6.35,2850000,2669000,14,704,1917192000
2021-03-04 00:00:00,2601000,2669000,68000,2.55,2669000,2601000,11,531,1390968200
2021-03-03 00:00:00,2900000,2601000,-299000,-11.5,2800000,2600100,20,563,1481210900
2021-03-02 00:00:00,2900000,2900000,0,0,2900000,2899000,13,261,756670000
2021-03-01 00:00:00,2998000,2900000,-98000,-3.38,3100000,2900000,10,559,1658800000
2021-02-26 00:00:00,2750000,2998000,248000,8.27,3000000,2989000,7,298,891744000
2021-02-25 00:00:00,2360010,2750000,389990,14.18,2785000,2750000,3,52,143070000
2021-02-24 00:00:00,2359000,2360010,1010,0.04,2450000,2360000,13,742,1771420010
2021-02-23 00:00:00,2360000,2359000,-1000,-0.04,2360000,2350000,8,213,502445000
2021-02-22 00:00:00,2390000,2360000,-30000,-1.27,2360000,2350000,2,75,176750000
2021-02-19 00:00:00,2300000,2390000,90000,3.77,2390000,2350000,14,864,2041910000
2021-02-18 00:00:00,2370000,2300000,-70000,-3.04,2395000,2300000,8,1257,2913440000
2021-02-17 00:00:00,2399000,2370000,-29000,-1.22,2389000,2350000,10,259,614082000
2021-02-12 00:00:00,2400000,2399000,-1000,-0.04,2450000,2399000,6,45,108598000
2021-02-11 00:00:00,2400000,2400000,0,0,2400000,2400000,10,395,948000000
2021-02-10 00:00:00,2400000,2400000,0,0,2400000,2400000,16,471,1130400000
2021-02-09 00:00:00,2400000,2400000,0,0,2400000,2400000,14,1329,3189600000
2021-02-08 00:00:00,2400000,2400000,0,0,2400000,2400000,8,601,1442400000
2021-02-05 00:00:00,2550000,2400000,-150000,-6.25,2500000,2400000,10,232,576500000
2021-02-04 00:00:00,2549000,2550000,1000,0.04,2550000,2550000,3,30,76500000
2021-02-03 00:00:00,2549000,2549000,0,0,2550000,2500000,8,436,1110520000
2021-02-02 00:00:00,2600000,2549000,-51000,-2,2600000,2500000,13,714,1823184000
2021-02-01 00:00:00,2650000,2600000,-50000,-1.92,2700000,2600000,9,116,302700000
29-JAN-21,2700000,2650000,-50000,-1.89,2800000,2600000,5,190,496721000
28-JAN-21,2700000,2700000,0,0,2799990,2695000,19,2124,5734909890
27-JAN-21,2550000,2700000,150000,5.56,2700000,2600000,7,30,78700000
26-JAN-21,2799000,2550000,-249000,-9.76,2800000,2550000,7,183,479778000
25-JAN-21,2849000,2799000,-50000,-1.79,2799000,2799000,6,267,757595000
22-JAN-21,2680000,2849000,169000,5.93,2849000,2800000,7,223,630542000
21-JAN-21,2500000,2680000,180000,6.72,2680000,2600000,6,157,408760000
20-JAN-21,2549990,2500000,-49990,-2,2550000,2500000,7,2095,5238549990
19-JAN-21,2400000,2549990,149990,5.88,2600000,2500000,11,2163,5419748850
15-JAN-21,2797900,2400000,-397900,-16.58,2500000,2300000,10,1336,3194699200
14-JAN-21,2394000,2797900,403900,14.44,2797900,2400000,15,356,855378100
13-JAN-21,2250000,2394000,144000,6.02,2394000,2250000,21,4061,9537245000
12-JAN-21,2591970,2250000,-341970,-15.2,2250000,2100000,3,104,220050000
08-JAN-21,2159980,2591970,431990,16.67,2591970,2250000,16,899,2185495910
07-JAN-21,1799990,2159980,359990,16.67,2159980,1800000,17,541,1066532480
06-JAN-21,1740000,1799990,59990,3.33,1799990,1750000,5,74,129699960
05-JAN-21,1750000,1740000,-10000,-0.57,1750000,1700000,15,1196,2056199770
04-JAN-21,1577000,1750000,173000,9.89,1800000,1750000,6,54,94506000
30-DEC-20,1578000,1577000,-1000,-0.06,1600000,1577000,12,456,720680000
29-DEC-20,1595000,1578000,-17000,-1.08,1589990,1276050,10,554,844331700
28-DEC-20,1650000,1595000,-55000,-3.45,1600000,1595000,6,206,329570000
23-DEC-20,1600010,1650000,49990,3.03,1650000,1600000,8,376,602600000
22-DEC-20,1600000,1600010,10,0,1650000,1600000,9,532,851500110
21-DEC-20,1700000,1600000,-100000,-6.25,1700000,1600000,7,221,364100000
18-DEC-20,1700000,1700000,0,0,1700000,1700000,4,106,180200000
17-DEC-20,1700000,1700000,0,0,1705000,1700000,7,3510,5967015000
16-DEC-20,1700000,1700000,0,0,1725000,1700000,15,219,374790000
15-DEC-20,1650000,1700000,50000,2.94,1725000,1650000,7,386,632701000
11-DEC-20,1600000,1650000,50000,3.03,1700000,1650000,11,604,997200000
10-DEC-20,1625000,1600000,-25000,-1.56,1645000,1600000,5,405,648225000
09-DEC-20,1520000,1625000,105000,6.46,1625000,1550000,6,323,500725000
08-DEC-20,1560000,1520000,-40000,-2.63,1560000,1450000,9,776,1137520000
07-DEC-20,1490000,1560000,70000,4.49,1560000,1490000,26,892,1368920000
04-DEC-20,1300000,1490000,190000,12.75,1560000,1490000,4,14,21770000
03-DEC-20,1250000,1300000,50000,3.85,1320000,1300000,11,938,1219600300
02-DEC-20,1400000,1250000,-150000,-12,1250000,1200000,6,265,319250000
01-DEC-20,1460000,1400000,-60000,-4.29,1448990,1400000,3,34,47795960
2020-11-30 00:00:00,1300000,1460000,160000,10.96,1460000,1300000,22,1026,1367940000
2020-11-27 00:00:00,960000,1300000,340000,26.15,1300000,980000,22,924,1017113100
2020-11-26 00:00:00,969000,960000,-9000,-0.94,980000,960000,16,464,453955000
2020-11-25 00:00:00,950000,969000,19000,1.96,970000,950000,9,1011,960908000
2020-11-24 00:00:00,800000,950000,150000,15.79,950000,850000,22,1093,1003141980
2020-11-20 00:00:00,750000,800000,50000,6.25,800000.01,785000,13,6539,5227170053.65
2020-11-19 00:00:00,740000,750000,10000,1.33,750000,740000,9,123,91670000
2020-11-18 00:00:00,729000,740000,11000,1.49,740000,729000,11,1404,1036227843
2020-11-17 00:00:00,730000,729000,-1000,-0.14,738000,705000,11,603,430930000
2020-11-16 00:00:00,739998,730000,-9998,-1.37,740000.01,730000,17,909,670977789.73
2020-11-13 00:00:00,739999,739998,-1,0,740000,739995,10,90,66599874
2020-11-12 00:00:00,740000,739999,-1,0,740000,739999,11,243,179819844
2020-11-11 00:00:00,737900,740000,2100,0.28,740000.01,739000,15,245,181269000.4
2020-11-10 00:00:00,738000,737900,-100,-0.01,740000,737900,3,325,239989500
2020-11-09 00:00:00,730000,738000,8000,1.08,740000,738000,18,2390,1764914000
2020-11-06 00:00:00,729500,730000,500,0.07,735000,730000,12,516,377518000
2020-11-05 00:00:00,721000,729500,8500,1.17,730000,725000,18,177,128849999.94
2020-11-04 00:00:00,745000,721000,-24000,-3.33,721000,720000,10,782,563566000
2020-11-03 00:00:00,750000,745000,-5000,-0.67,750000,745000,9,1857,1392695000
2020-11-02 00:00:00,755000,750000,-5000,-0.67,750000,735000,6,63,46320000
2020-10-30 00:00:00,756000.1,755000,-1000.1,-0.13,760000,750000,14,236,177590000
2020-10-29 00:00:00,739999,756000.1,16001.1,2.12,756000.1,739889,15,448,336859673.3
2020-10-28 00:00:00,700000,739999,39999,5.41,739999,705000,4,1100,775569998
2020-10-27 00:00:00,730000,700000,-30000,-4.29,720000,700000,13,314,224545990
2020-10-26 00:00:00,748000,730000,-18000,-2.47,748000,730000,4,135,99147000
2020-10-23 00:00:00,749999,748000,-1999,-0.27,748000,740000,5,55,41036000
2020-10-22 00:00:00,750000,749999,-1,0,750000,749999,2,6,4499998
2020-10-21 00:00:00,750000,750000,0,0,755000,750000,5,116,87115000
2020-10-20 00:00:00,751000,750000,-1000,-0.13,750000,748500,15,1182,886393000
2020-10-19 00:00:00,751000,751000,0,0,755000,751000,2,28,21108000
2020-10-16 00:00:00,751000,751000,0,0,751000,751000,3,17,12767000
2020-10-15 00:00:00,751000,751000,0,0,755000,751000,10,1109,833435000
2020-10-14 00:00:00,760000,751000,-9000,-1.2,760000,751000,13,1177,884617999.85
2020-10-13 00:00:00,760000,760000,0,0,765000,750000,19,1432,1086470000
2020-10-09 00:00:00,766000,760000,-6000,-0.79,763000,760000,6,168,128205000
2020-10-08 00:00:00,750000,766000,16000,2.09,766000,750000,10,489,373051630
2020-10-07 00:00:00,766000,750000,-16000,-2.13,750000,750000,6,106,79500000
2020-10-06 00:00:00,770000,766000,-4000,-0.52,770000,740000,12,264,198680000
2020-10-05 00:00:00,770000,770000,0,0,770000,770000,6,170,130900000
2020-10-02 00:00:00,775000,770000,-5000,-0.65,800000,770000,19,495,383985000
2020-10-01 00:00:00,765000,775000,10000,1.29,795000,772000,14,911,706125005.24
2020-09-30 00:00:00,738999.98,765000,26000.02,3.4,765000,740000,16,425,317046500
2020-09-29 00:00:00,735000,738999.98,3999.98,0.54,740000,715000,12,324,234728999.82
2020-09-28 00:00:00,739999,735000,-4999,-0.68,740000,730000,9,51,37495997
2020-09-25 00:00:00,728999,739999,11000,1.49,740000,739999,5,64,47359943
2020-09-24 00:00:00,710000,728999,18999,2.61,730000,710000,11,917,655555911
2020-09-23 00:00:00,710000.01,710000,-0.01,0,741000,710000,15,859,622034000.2
2020-09-22 00:00:00,750000,710000.01,-39999.99,-5.63,760000,710000,18,1251,933866000.67
2020-09-21 00:00:00,725000,750000,25000,3.33,760000,750000,12,1465,1105870000
2020-09-18 00:00:00,743000,725000,-18000,-2.48,743000,725000,9,82,60699797
2020-09-17 00:00:00,743999,743000,-999,-0.13,745000,715000,6,267,195862950
2020-09-16 00:00:00,700000,743999,43999,5.91,744999,743999,5,20,14888980
2020-09-15 00:00:00,754598,700000,-54598,-7.8,754800,700000,9,128,90725325
2020-09-11 00:00:00,769999.99,754598,-15401.99,-2.04,768998,754598,2,2,1523596
2020-09-10 00:00:00,770000,769999.99,-0.01,0,770000,769999.99,4,112,86239999.93
2020-09-09 00:00:00,775000,770000,-5000,-0.65,775000,770000,2,5,3865000
2020-09-08 00:00:00,780000,775000,-5000,-0.65,780000,775000,6,353,275049000
2020-09-07 00:00:00,780000,780000,0,0,787000,779500,12,346,269913900
2020-09-04 00:00:00,767000,780000,13000,1.67,780000,780000,7,404,315120000
2020-09-03 00:00:00,765000,767000,2000,0.26,767000,765000,9,291,223190000
2020-09-02 00:00:00,765000,765000,0,0,770000,765000,9,187,143094000
2020-09-01 00:00:00,777780,765000,-12780,-1.67,779000,765000,13,341,264204500
31-AUG-20,787000,777780,-9220,-1.19,777780,765000,9,244,186961159.9
28-AUG-20,765000,787000,22000,2.8,787000,765000,11,192,146956000
27-AUG-20,775000,765000,-10000,-1.31,775000,765000,13,707,544804400
26-AUG-20,775000,775000,0,0,0,0,1,330,257400000
25-AUG-20,765000,775000,10000,1.29,780000,765000,10,346,269520000
24-AUG-20,745000,765000,20000,2.61,765000,760000,18,698,532975000
21-AUG-20,740000,745000,5000,0.67,745000,740000,8,52,38530000
20-AUG-20,735000,740000,5000,0.68,740000,735000,13,494,365304000
19-AUG-20,740000,735000,-5000,-0.68,740000,735000,7,78,57340000
18-AUG-20,750000,740000,-10000,-1.35,755000,740000,13,424,314418966
17-AUG-20,770000,750000,-20000,-2.67,769999,750000,10,604,459079769
14-AUG-20,770000,770000,0,0,773000,769999,14,1639,1264399400
13-AUG-20,740000,770000,30000,3.9,770000,770000,2,3,2310000
12-AUG-20,740000,740000,0,0,750000,740000,28,2318,1716694920
11-AUG-20,740000,740000,0,0,750000,739500,17,4163,3080977900
10-AUG-20,690000,740000,50000,6.76,761000,700000,18,1002,727209000
07-AUG-20,636000,690000,54000,7.83,690000,642000,17,469,317177850
06-AUG-20,630000,636000,6000,0.94,639000,633000,8,114,72381000
05-AUG-20,620000,630000,10000,1.59,630000,620000,11,373,233643000
04-AUG-20,610000,620000,10000,1.61,635000,607000,21,548,339449500
03-AUG-20,570000,610000,40000,6.56,610000,575000,15,1010,600920000
2020-07-31 00:00:00,540000,570000,30000,5.26,570000,530000,14,650,362622500
2020-07-30 00:00:00,520000,540000,20000,3.7,545000,520000,12,488,258485000
2020-07-29 00:00:00,515000,520000,5000,0.96,520000,515000,9,686,353390605
2020-07-28 00:00:00,515000,515000,0,0,526000,515000,16,355,183724000
2020-07-27 00:00:00,530000,515000,-15000,-2.91,535000,515000,10,420,220728010
2020-07-23 00:00:00,525000,530000,5000,0.94,530000,525000,10,503,264414000
2020-07-22 00:00:00,496000,525000,29000,5.52,525000,500000,18,757,392110000
2020-07-21 00:00:00,495000,496000,1000,0.2,510000,495000,15,405,200872050
2020-07-20 00:00:00,487000.01,495000,7999.99,1.62,500000,490000,11,318,156330500
2020-07-17 00:00:00,487000,487000.01,0.01,0,495000,487000.01,14,578,284145000.3
2020-07-16 00:00:00,484000,487000,3000,0.62,490000,480000,7,369,178130001
2020-07-15 00:00:00,484000,484000,0,0,484000,455000,9,487,233318000
2020-07-14 00:00:00,485000,484000,-1000,-0.21,485000,484000,7,232,112270000
2020-07-13 00:00:00,490000,485000,-5000,-1.03,490000,480000,7,1085,521520000
2020-07-10 00:00:00,480000,490000,10000,2.04,490000,479999.99,8,345,165949998.92
2020-07-09 00:00:00,460000,480000,20000,4.17,480000,480000,15,216,103680000
2020-07-08 00:00:00,475000,460000,-15000,-3.26,475000,460000,5,110,50835000
2020-07-07 00:00:00,450001,475000,24999,5.26,475000,450000,5,84,38025015
2020-07-06 00:00:00,450100,450001,-99,-0.02,490000,450001,4,50,22650075
2020-07-03 00:00:00,480000,450100,-29900,-6.64,485000,450100,10,309,143307700
2020-07-02 00:00:00,485000,480000,-5000,-1.04,485000,480000,9,428,206808000
2020-07-01 00:00:00,489893,485000,-4893,-1.01,490000,485000,11,1126,546426000
2020-06-30 00:00:00,485000,489893,4893,1,489990,450000,17,609,294375036
2020-06-26 00:00:00,495000,485000,-10000,-2.06,490000,485000,8,23,11260000
2020-06-25 00:00:00,495000,495000,0,0,495000,495000,12,859,425205000
2020-06-23 00:00:00,500000,495000,-5000,-1.01,500000,495000,7,23,11479985
2020-06-22 00:00:00,500000,500000,0,0,500000,499000,9,239,119491000
2020-06-19 00:00:00,505000,500000,-5000,-1,503000,451100,5,135,64836000
2020-06-18 00:00:00,499000,505000,6000,1.19,505000,503000,8,545,274159000
2020-06-17 00:00:00,500000,499000,-1000,-0.2,500000,499000,5,1263,631497000
2020-06-16 00:00:00,496000,500000,4000,0.8,500000,496000,21,1083,537704000
2020-06-12 00:00:00,490000,496000,6000,1.21,500000,496000,11,305,151824000
2020-06-11 00:00:00,490000,490000,0,0,495000,490000,13,1036,502270000
2020-06-10 00:00:00,500000,490000,-10000,-2.04,500000,485000,12,134,66130000
2020-06-09 00:00:00,500000,500000,0,0,500000,500000,2,16,8000000
2020-06-08 00:00:00,525000,500000,-25000,-5,528000,500000,14,3307,1740030973
2020-06-05 00:00:00,530000,525000,-5000,-0.95,525000,525000,3,38,19920000
2020-06-04 00:00:00,530000,530000,0,0,534999,530000,12,567,298917996
2020-06-03 00:00:00,525000,530000,5000,0.94,534900,525000,8,189,100686925
2020-06-02 00:00:00,500000,525000,25000,4.76,525000,500000,27,1328,683120415
2020-06-01 00:00:00,500000,500000,0,0,500001,500000,7,342,171000025
2020-05-29 00:00:00,500000,500000,0,0,515000,500000,16,1129,573265985
2020-05-28 00:00:00,445000,500000,55000,11,500000,430000,12,315,143650000
2020-05-27 00:00:00,425000,445000,20000,4.49,445000,415000,9,177,77425125
2020-05-26 00:00:00,450000,425000,-25000,-5.88,460000,425000,10,106,46023993
2020-05-22 00:00:00,440000,450000,10000,2.22,450000,439000,20,537,234801000
2020-05-21 00:00:00,439800,440000,200,0.05,440000,435000,5,127,55505000
2020-05-20 00:00:00,440000,439800,-200,-0.05,440000,435000,9,1052,462776000
2020-05-19 00:00:00,430000,440000,10000,2.27,440000,430000,19,2447,1072911514
2020-05-18 00:00:00,425000,430000,5000,1.16,450000,425000,16,207,88900157
2020-05-15 00:00:00,400000,425000,25000,5.88,435000,405000,9,510,215640000
2020-05-14 00:00:00,479999.99,400000,-79999.99,-20,435000,400000,10,287,119660025
2020-05-13 00:00:00,501000,479999.99,-21000.01,-4.38,490000,450000,8,165,79709999.99
2020-05-12 00:00:00,501000,501000,0,0,501000,501000,5,415,207475000
2020-05-11 00:00:00,500000,501000,1000,0.2,540000,501000,13,125,63708000
2020-05-08 00:00:00,493999,500000,6001,1.2,500000,494000,11,324,160892000
2020-05-07 00:00:00,475000,493999,18999,3.85,493999,490000,8,205,100669945
2020-05-06 00:00:00,475000,475000,0,0,494999,475000,12,2156,1024159997
2020-05-05 00:00:00,460000,475000,15000,3.16,475000,460000,12,376,174745000
2020-05-04 00:00:00,430000,460000,30000,6.52,465000,430000,19,1116,505495000
30-APR-20,425000,430000,5000,1.16,430000,420000,8,160,68600000
29-APR-20,420000,425000,5000,1.18,425000,420000,11,170,71601000
28-APR-20,420000,420000,0,0,420000,420000,5,368,154560000
27-APR-20,420000,420000,0,0,420000,420000,12,365,153300000
24-APR-20,469999.99,420000,-49999.99,-11.9,470000,420000,10,544,247630000
23-APR-20,440000,469999.99,29999.99,6.38,480000,469999.99,3,21,10029999.96
22-APR-20,419800,440000,20200,4.59,440000,420000,18,253,109055800
21-APR-20,419500,419800,300,0.07,420000,400000,9,564,228679200
20-APR-20,375000,419500,44500,10.61,420000,411000,8,566,233215000
17-APR-20,400000,375000,-25000,-6.67,400000,370000,11,383,147430000
16-APR-20,420000,400000,-20000,-5,400000,400000,4,68,27200000
15-APR-20,420000,420000,0,0,440000,420000,3,17,7340000
14-APR-20,400000,420000,20000,4.76,440000,400000,14,1447,631680000
13-APR-20,320000,400000,80000,20,400000,330000,14,1238,490662000
08-APR-20,260000,320000,60000,18.75,320000,270000,12,1838,551994000
07-APR-20,253000,260000,7000,2.69,260000,250000,21,897,229993500
06-APR-20,210000,253000,43000,17,253000,220000,24,2676,655294001.53
03-APR-20,202000,210000,8000,3.81,210000,200000,7,254,51855925
02-APR-20,186001,202000,15999,7.92,202000,188000,10,288,56994000
01-APR-20,155000,186001,31001,16.67,186001,160000,12,453,81788358
2020-03-31 00:00:00,155000,155000,0,0,157000,141001,8,225,34547027
2020-03-30 00:00:00,130000.01,155000,24999.99,16.13,155000,134000,6,231,31225100
2020-03-27 00:00:00,130000,130000.01,0.01,0,130000.01,130000,3,300,39000002
2020-03-26 00:00:00,130000,130000,0,0,130000,120000,4,52,6260045
2020-03-25 00:00:00,127000,130000,3000,2.31,130000,125000,7,51,6510000
2020-03-24 00:00:00,134001,127000,-7001,-5.51,130000,120000,16,1473,186102250
2020-03-23 00:00:00,140000,134001,-5999,-4.48,140000,134001,7,119,16290030
2020-03-20 00:00:00,144990,140000,-4990,-3.56,142000,137000,6,333,46522000
2020-03-18 00:00:00,145000,144990,-10,-0.01,145000,140000,12,475,67275114
2020-03-17 00:00:00,140000,145000,5000,3.45,145000,140002,5,229,33155020
