Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2025-07-16,0.242,0.247,0.255,0.237,2750.203
2025-07-15,0.250,0.245,0.258,0.241,984.717
2025-07-14,0.258,0.250,0.258,0.250,836.665
2025-07-11,0.249,0.260,0.260,0.253,174.998
2025-07-10,0.259,0.252,0.264,0.252,320.614
2025-07-09,0.264,0.259,0.282,0.259,645.150
2025-07-08,0.261,0.265,0.284,0.255,105.103
2025-07-07,0.252,0.266,0.284,0.257,500.201
2025-07-04,0.256,0.252,0.254,0.252,155.505
2025-07-03,0.258,0.256,0.258,0.237,267.333
2025-07-02,0.261,0.262,0.262,0.240,1224.853
2025-07-01,0.251,0.261,0.261,0.242,907.840
2025-06-30,0.259,0.254,0.254,0.235,636.488
2025-06-27,0.247,0.261,0.265,0.238,255.995
2025-06-26,0.251,0.251,0.261,0.243,559.157
2025-06-25,0.246,0.251,0.256,0.243,1948.348
2025-06-20,0.239,0.249,0.249,0.239,402.778
2025-06-19,0.225,0.240,0.240,0.226,826.928
2025-06-18,0.210,0.225,0.232,0.213,224.824
2025-06-17,0.196,0.210,0.213,0.196,187.720
2025-06-13,0.197,0.200,0.215,0.200,866.096
2025-06-12,0.202,0.199,0.202,0.196,494.491
2025-06-11,0.202,0.202,0.202,0.201,1283.434
2025-06-10,0.202,0.203,0.209,0.193,497.924
2025-06-09,0.205,0.203,0.205,0.203,450.793
2025-06-06,0.200,0.205,0.205,0.194,823.560
2025-06-05,0.195,0.206,0.206,0.198,962.534
2025-06-04,0.205,0.196,0.206,0.196,3281.992
2025-06-03,0.201,0.205,0.206,0.201,130.155
2025-05-30,0.206,0.201,0.206,0.201,187.383
2025-05-29,0.200,0.206,0.206,0.200,997.997
2025-05-28,0.197,0.200,0.206,0.199,511.739
2025-05-27,0.187,0.197,0.197,0.189,1426.298
2025-05-26,0.189,0.187,0.190,0.186,2236.786
2025-05-23,0.190,0.189,0.192,0.189,708.964
2025-05-22,0.188,0.190,0.194,0.188,988.921
2025-05-21,0.181,0.189,0.189,0.181,1240.451
2025-05-20,0.179,0.181,0.181,0.176,1657.386
2025-05-19,0.181,0.179,0.181,0.171,965.375
2025-05-16,0.175,0.182,0.182,0.171,1079.474
2025-05-15,0.171,0.176,0.176,0.169,2465.260
2025-05-14,0.172,0.172,0.175,0.166,404.526
2025-05-13,0.170,0.175,0.176,0.166,1323.318
2025-05-12,0.175,0.170,0.186,0.170,227.592
2025-05-09,0.171,0.180,0.192,0.173,241.331
2025-05-08,0.171,0.171,0.191,0.171,553.147
2025-05-07,0.186,0.171,0.192,0.169,967.073
2025-05-06,0.181,0.191,0.202,0.181,433.215
2025-05-05,0.188,0.181,0.186,0.179,340.715
2025-05-02,0.196,0.188,0.203,0.188,211.670
2025-04-30,0.185,0.196,0.202,0.182,322.782
2025-04-29,0.204,0.192,0.210,0.192,294.147
2025-04-28,0.208,0.208,0.208,0.202,121.495
2025-04-25,0.208,0.208,0.210,0.205,167.545
2025-04-24,0.208,0.208,0.210,0.196,6520.070
2025-04-23,0.198,0.210,0.210,0.198,1002.870
2025-04-22,0.197,0.207,0.220,0.196,153.114
2025-04-16,0.205,0.214,0.219,0.214,2793.806
2025-04-15,0.206,0.205,0.205,0.201,211.739
2025-04-14,0.196,0.206,0.206,0.201,239.430
2025-04-11,0.212,0.206,0.214,0.206,522.959
2025-04-10,0.215,0.212,0.223,0.212,125.897
2025-04-09,0.225,0.215,0.229,0.212,421.933
2025-04-08,0.227,0.235,0.243,0.228,287.611
2025-04-07,0.243,0.228,0.242,0.222,481.370
2025-04-04,0.228,0.243,0.244,0.240,111.396
2025-04-03,0.244,0.228,0.255,0.228,1203.362
2025-04-02,0.259,0.245,0.267,0.245,365.242
2025-04-01,0.251,0.261,0.269,0.250,586.685
2025-03-31,0.253,0.251,0.262,0.251,856.288
2025-03-28,0.259,0.254,0.255,0.249,866.247
