Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2025-10-13,0.540,0.556,0.609,0.503,2919.383
2025-10-10,0.465,0.551,0.557,0.541,105.181
2025-10-09,0.484,0.465,0.552,0.465,330.433
2025-10-08,0.465,0.484,0.487,0.476,1646.348
2025-10-07,0.471,0.465,0.487,0.443,4153.491
2025-10-06,0.481,0.481,0.498,0.453,206.401
2025-10-03,0.486,0.481,0.492,0.453,288.513
2025-10-02,0.507,0.497,0.502,0.441,278.201
2025-10-01,0.508,0.507,0.507,0.499,223.741
2025-09-30,0.514,0.514,0.519,0.514,146.781
2025-09-29,0.525,0.519,0.534,0.473,201.552
2025-09-26,0.541,0.537,0.541,0.455,134.689
2025-09-25,0.546,0.546,0.551,0.546,337.436
2025-09-24,0.545,0.546,0.546,0.545,111.826
2025-09-23,0.558,0.561,0.561,0.558,162.276
2025-09-22,0.569,0.558,0.570,0.521,213.836
2025-09-19,0.586,0.581,0.581,0.581,279.336
2025-09-18,0.587,0.586,0.588,0.481,107.828
2025-09-17,0.588,0.587,0.593,0.581,161.770
2025-09-16,0.593,0.593,0.599,0.593,316.275
2025-09-12,0.603,0.603,0.609,0.602,77.288
2025-09-11,0.634,0.609,0.615,0.557,194.550
2025-09-10,0.637,0.639,0.640,0.614,39.797
2025-09-09,0.688,0.642,0.702,0.640,474.013
2025-09-08,0.661,0.693,0.713,0.667,266.144
2025-09-05,0.624,0.671,0.704,0.630,480.050
2025-09-04,0.577,0.624,0.657,0.573,2779.021
2025-09-03,0.586,0.586,0.586,0.545,12418.064
2025-09-02,0.604,0.597,0.604,0.597,195.259
2025-09-01,0.583,0.604,0.611,0.583,320.778
2025-08-29,0.628,0.594,0.635,0.594,1933.002
2025-08-28,0.589,0.628,0.629,0.594,437.978
2025-08-27,0.574,0.600,0.611,0.568,219.385
2025-08-26,0.552,0.579,0.653,0.544,1317.046
2025-08-25,0.551,0.552,0.580,0.552,61.126
2025-08-22,0.508,0.551,0.552,0.551,900.632
2025-08-21,0.505,0.512,0.556,0.511,688.111
2025-08-20,0.505,0.505,0.511,0.490,2498.237
2025-08-19,0.516,0.510,0.517,0.488,3430.623
2025-08-15,0.526,0.524,0.526,0.524,640.443
2025-08-14,0.543,0.529,0.529,0.529,137.566
2025-08-13,0.544,0.543,0.544,0.543,118.485
2025-08-12,0.535,0.550,0.588,0.466,205.346
2025-08-11,0.546,0.546,0.601,0.601,9.610
2025-08-08,0.507,0.546,0.546,0.546,48.596
2025-08-07,0.468,0.507,0.544,0.507,94.173
2025-08-06,0.434,0.473,0.473,0.434,859.038
2025-08-05,0.445,0.447,0.447,0.445,395.221
2025-08-04,0.445,0.445,0.445,0.445,9.340
2025-08-01,0.443,0.443,0.456,0.456,2.282
2025-07-31,0.447,0.447,0.447,0.445,27.697
2025-07-30,0.449,0.449,0.468,0.467,23.368
2025-07-29,0.449,0.449,0.468,0.468,2.338
2025-07-28,0.450,0.456,0.465,0.450,2807.704
2025-07-25,0.450,0.450,0.450,0.433,99.301
2025-07-23,0.462,0.453,0.453,0.445,126.860
2025-07-22,0.428,0.471,0.471,0.463,114.279
2025-07-21,0.428,0.428,0.428,0.368,531.534
2025-07-18,0.373,0.428,0.428,0.428,92.117
2025-07-17,0.372,0.372,0.411,0.351,949.602
2025-07-16,0.376,0.376,0.376,0.372,41.337
2025-07-15,0.386,0.381,0.381,0.381,49.181
2025-07-14,0.366,0.386,0.399,0.381,31.025
2025-07-11,0.370,0.369,0.370,0.354,409.429
2025-07-10,0.367,0.374,0.375,0.352,31.738
2025-07-09,0.376,0.367,0.376,0.367,226.494
2025-07-08,0.369,0.378,0.378,0.378,155.374
2025-07-07,0.376,0.376,0.411,0.411,6.172
2025-07-04,0.411,0.376,0.404,0.376,893.982
2025-07-03,0.385,0.411,0.411,0.376,246.090
2025-07-02,0.391,0.391,0.418,0.391,19.176
2025-07-01,0.391,0.391,0.419,0.391,54.913
2025-06-27,0.380,0.399,0.404,0.399,44.386
2025-06-26,0.386,0.386,0.415,0.386,1707.468
2025-06-25,0.396,0.386,0.411,0.386,198.705
2025-06-20,0.380,0.400,0.400,0.390,289.571
2025-06-19,0.383,0.383,0.402,0.383,31.354
2025-06-18,0.401,0.382,0.382,0.382,292.309
2025-06-17,0.382,0.401,0.401,0.401,23.669
2025-06-13,0.380,0.390,0.397,0.380,143.644
2025-06-12,0.385,0.385,0.385,0.385,133.462
2025-06-11,0.395,0.385,0.390,0.385,188.897
2025-06-10,0.397,0.397,0.397,0.366,428.615
2025-06-09,0.399,0.399,0.409,0.399,243.316
2025-06-06,0.384,0.399,0.399,0.379,416.847
2025-06-05,0.396,0.396,0.401,0.401,14.430
2025-06-04,0.399,0.397,0.397,0.397,93.677
