Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2025-09-10,0.594,0.653,0.653,0.594,623.775
2025-09-09,0.597,0.597,0.689,0.597,296.043
2025-09-08,0.522,0.601,0.601,0.561,310.766
2025-09-05,0.469,0.530,0.530,0.523,224.574
2025-09-04,0.409,0.469,0.469,0.436,194.748
2025-09-03,0.368,0.416,0.416,0.368,584.567
2025-09-02,0.381,0.375,0.375,0.375,274.090
2025-09-01,0.347,0.381,0.382,0.375,496.550
2025-08-29,0.353,0.353,0.353,0.353,27.915
2025-08-28,0.332,0.353,0.353,0.353,75.932
2025-08-27,0.288,0.338,0.338,0.252,677.468
2025-08-26,0.298,0.290,0.327,0.290,323.266
2025-08-25,0.265,0.298,0.298,0.298,116.335
2025-08-22,0.265,0.265,0.298,0.298,16.067
2025-08-21,0.240,0.267,0.267,0.205,818.049
2025-08-20,0.239,0.240,0.240,0.234,1418.117
2025-08-19,0.236,0.242,0.242,0.200,1714.283
2025-08-15,0.248,0.240,0.244,0.240,235.248
2025-08-14,0.249,0.249,0.249,0.249,104.730
2025-08-13,0.249,0.249,0.249,0.249,71.587
2025-08-12,0.252,0.252,0.256,0.214,56.793
2025-08-11,0.254,0.257,0.257,0.257,238.877
2025-08-08,0.226,0.254,0.254,0.226,1058.920
2025-08-07,0.226,0.226,0.234,0.234,11.934
2025-08-06,0.229,0.229,0.237,0.214,22.394
2025-08-05,0.238,0.236,0.244,0.236,435.500
2025-08-04,0.238,0.238,0.252,0.203,37.149
2025-08-01,0.227,0.237,0.265,0.227,106.539
2025-07-31,0.240,0.229,0.237,0.229,61.878
2025-07-30,0.241,0.241,0.241,0.197,14.395
2025-07-28,0.244,0.244,0.246,0.246,24.072
2025-07-25,0.241,0.244,0.250,0.244,87.088
2025-07-23,0.260,0.243,0.260,0.243,31.611
2025-07-22,0.266,0.266,0.266,0.263,92.370
2025-07-21,0.266,0.266,0.266,0.263,36.374
2025-07-18,0.261,0.266,0.266,0.240,433.265
2025-07-17,0.248,0.261,0.261,0.261,457.500
2025-07-16,0.259,0.251,0.251,0.238,160.467
2025-07-15,0.263,0.262,0.298,0.254,1003.554
2025-07-14,0.289,0.263,0.298,0.241,99.014
2025-07-11,0.292,0.292,0.292,0.292,108.541
2025-07-10,0.295,0.295,0.317,0.242,34.438
2025-07-09,0.295,0.295,0.317,0.317,12.356
2025-07-08,0.297,0.297,0.319,0.270,449.409
2025-07-07,0.303,0.303,0.339,0.266,238.567
2025-07-04,0.274,0.303,0.303,0.303,105.055
2025-07-03,0.234,0.274,0.274,0.274,27.980
2025-07-02,0.272,0.237,0.279,0.237,61.578
2025-07-01,0.245,0.272,0.272,0.223,447.523
2025-06-30,0.248,0.248,0.235,0.235,2.119
2025-06-27,0.227,0.250,0.257,0.200,200.963
2025-06-26,0.210,0.231,0.246,0.184,42.176
2025-06-25,0.210,0.210,0.169,0.169,3.382
2025-06-20,0.205,0.212,0.212,0.200,70.294
2025-06-19,0.213,0.206,0.214,0.172,23.290
2025-06-18,0.213,0.212,0.213,0.186,112.742
2025-06-17,0.210,0.213,0.213,0.196,213.997
2025-06-13,0.199,0.215,0.218,0.199,49.577
2025-06-12,0.202,0.202,0.202,0.202,2.024
2025-06-11,0.187,0.202,0.202,0.152,66.923
2025-06-09,0.189,0.189,0.210,0.210,20.983
2025-06-06,0.172,0.189,0.189,0.174,30.839
2025-06-05,0.156,0.177,0.177,0.148,36.345
2025-06-04,0.156,0.156,0.174,0.156,12.064
2025-06-03,0.154,0.156,0.156,0.156,81.234
2025-05-30,0.154,0.154,0.153,0.153,15.924
2025-05-29,0.154,0.154,0.157,0.153,12.687
2025-05-28,0.149,0.154,0.157,0.154,142.996
2025-05-27,0.153,0.149,0.149,0.148,26.191
2025-05-26,0.153,0.153,0.157,0.153,9.703
2025-05-23,0.153,0.153,0.153,0.153,157.722
2025-05-22,0.159,0.153,0.158,0.153,163.444
2025-05-21,0.169,0.159,0.159,0.159,44.633
2025-05-20,0.169,0.169,0.169,0.144,34.858
2025-05-19,0.160,0.169,0.170,0.160,304.690
2025-05-16,0.161,0.161,0.161,0.161,26.527
2025-05-15,0.162,0.162,0.162,0.145,13.077
2025-05-14,0.162,0.162,0.162,0.162,2.754
2025-05-13,0.165,0.165,0.170,0.165,3.978
2025-05-12,0.164,0.165,0.165,0.154,50.220
2025-05-08,0.169,0.169,0.169,0.169,37.164
2025-05-07,0.147,0.169,0.169,0.168,46.260
2025-05-06,0.150,0.150,0.173,0.173,14.550
2025-05-05,0.150,0.150,0.173,0.173,5.196
2025-05-02,0.159,0.150,0.179,0.150,100.110
2025-04-29,0.165,0.165,0.165,0.157,22.200
2025-04-28,0.159,0.169,0.169,0.169,40.947
2025-04-25,0.168,0.159,0.168,0.159,124.233
2025-04-24,0.168,0.168,0.168,0.168,316.026
2025-04-23,0.170,0.170,0.170,0.167,9.235
2025-04-22,0.178,0.178,0.175,0.175,0.700
2025-04-16,0.178,0.178,0.174,0.174,15.875
2025-04-15,0.178,0.178,0.178,0.178,16.351
2025-04-14,0.180,0.178,0.179,0.178,151.161
2025-04-11,0.217,0.190,0.215,0.189,117.546
2025-04-10,0.204,0.217,0.218,0.217,52.147
2025-04-09,0.204,0.204,0.203,0.191,111.639
2025-04-08,0.184,0.213,0.213,0.192,83.854
2025-04-07,0.185,0.185,0.193,0.193,5.609
2025-04-04,0.181,0.185,0.185,0.172,734.054
