Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2025-06-05,4.220,4.220,4.220,4.220,350.279
2025-06-04,3.701,4.230,4.230,4.230,93.057
2025-06-03,3.701,3.701,3.754,3.701,203.971
2025-05-30,3.695,3.695,3.695,3.589,603.090
2025-05-29,3.468,3.701,3.701,3.701,207.259
2025-05-28,3.463,3.463,3.695,3.463,273.447
2025-05-27,3.468,3.468,3.691,3.691,3.691
2025-05-26,3.468,3.468,3.468,3.468,90.181
2025-05-23,3.225,3.468,3.468,3.225,185.297
2025-05-22,3.120,3.225,3.225,3.225,129.011
2025-05-21,3.295,3.135,3.295,3.135,1045.082
2025-05-20,3.301,3.301,3.301,3.301,19.804
2025-05-19,3.162,3.301,3.301,3.290,128.673
2025-05-16,3.096,3.182,3.182,3.096,329.828
2025-05-15,3.113,3.113,3.178,3.113,1220.308
2025-05-14,3.024,3.121,3.207,3.024,437.489
2025-05-13,3.187,3.077,3.275,3.023,643.366
2025-05-12,3.077,3.187,3.297,3.187,307.199
2025-05-09,2.994,3.164,3.220,3.164,307.636
2025-05-08,2.938,2.994,3.390,2.949,1237.935
2025-05-07,3.198,2.938,3.219,2.938,202.256
2025-05-06,3.267,3.267,3.267,3.267,47.501
2025-05-05,3.059,3.267,3.290,3.267,45.822
2025-05-02,3.181,3.066,3.239,3.066,847.737
2025-04-30,3.239,3.181,3.297,3.008,609.961
2025-04-29,3.425,3.365,3.425,3.365,386.152
2025-04-28,3.065,3.494,3.494,3.494,66.395
2025-04-25,2.698,3.065,3.176,2.943,2072.847
2025-04-24,3.188,2.698,3.127,2.698,380.225
2025-04-23,3.266,3.220,3.220,3.220,51.512
2025-04-22,3.424,3.424,3.373,3.361,10.095
2025-04-16,3.438,3.423,3.425,3.423,95.879
2025-04-15,2.984,3.438,3.568,3.438,119.836
2025-04-14,2.984,2.984,3.108,2.984,63.688
2025-04-11,3.143,3.143,3.212,3.143,81.791
2025-04-10,3.102,3.143,3.348,3.143,176.428
2025-04-09,3.102,3.102,3.143,3.102,1855.087
2025-04-08,3.139,3.239,3.239,3.125,1083.973
2025-04-07,3.651,3.150,3.580,3.150,115.205
2025-04-04,3.651,3.651,3.651,3.637,29.167
2025-04-03,3.664,3.664,3.736,3.161,60.630
2025-04-02,3.675,3.675,3.675,3.660,40.393
2025-04-01,3.631,3.704,4.212,3.631,506.273
2025-03-31,3.718,3.631,3.747,3.631,444.323
2025-03-28,3.721,3.736,3.736,3.736,85.922
2025-03-27,3.518,3.738,3.752,3.738,247.455
2025-03-26,3.137,3.518,3.518,3.445,140.203
2025-03-25,3.141,3.140,3.141,3.133,1670.404
2025-03-24,3.162,3.162,3.162,2.822,61.849
2025-03-21,3.152,3.212,3.227,3.212,48.258
2025-03-20,3.302,3.152,3.377,3.152,132.841
2025-03-18,3.276,3.432,3.432,3.276,171.755
2025-03-17,3.277,3.277,3.901,3.121,182.316
2025-03-14,3.246,3.246,3.323,3.246,437.032
2025-03-13,3.076,3.246,3.246,3.076,132.113
2025-03-12,3.084,3.069,3.084,3.069,92.422
2025-03-11,3.062,3.062,3.368,3.062,401.121
2025-03-10,3.097,3.097,3.097,3.020,1098.717
2025-03-07,3.110,3.110,3.110,3.110,3143.952
2025-03-06,3.122,3.122,3.122,3.122,409.001
2025-03-05,3.269,3.114,3.238,3.114,146.682
2025-02-28,2.954,3.272,3.273,3.039,433.419
2025-02-27,2.954,2.954,2.954,2.954,316.108
2025-02-26,2.966,2.965,3.441,2.965,268.625
2025-02-25,2.996,2.991,2.996,2.991,412.895
2025-02-24,3.048,2.999,3.040,2.992,943.172
2025-02-21,3.073,3.057,3.073,3.057,116.278
2025-02-20,3.124,3.108,3.108,3.108,164.698
2025-02-19,3.140,3.140,3.221,3.140,140.334
2025-02-18,3.193,3.144,3.193,3.144,222.080
2025-02-17,3.192,3.195,3.195,3.192,79.811
2025-02-14,3.207,3.204,3.239,3.204,125.606
2025-02-13,2.742,3.232,3.232,2.775,55.757
2025-02-12,2.756,2.756,2.781,2.740,30923.957
2025-02-11,2.795,2.779,2.811,2.745,94.393
2025-02-10,2.813,2.797,2.846,2.797,165.185
2025-02-07,2.847,2.830,2.864,2.830,177.084
2025-02-06,2.694,2.880,2.897,2.593,8655.549
2025-02-05,2.452,2.725,2.725,2.725,57.225
2025-02-04,2.394,2.463,2.463,2.446,292.215
2025-02-03,2.467,2.399,2.467,2.399,198.303
2025-01-31,2.488,2.488,2.488,2.418,243.283
2025-01-30,2.443,2.512,2.512,2.512,35.173
2025-01-29,2.447,2.447,2.517,2.412,697.881
2025-01-28,2.536,2.466,2.536,2.466,3077.371
2025-01-27,2.298,2.545,2.563,2.475,9618.974
2025-01-24,2.313,2.313,2.313,2.313,377.001
2025-01-23,2.352,2.335,2.335,2.335,313.367
2025-01-22,2.354,2.372,2.372,2.354,3316.683
2025-01-21,2.277,2.368,2.368,2.349,3664.470
2025-01-20,2.362,2.271,2.271,2.235,3203.561
2025-01-17,2.286,2.377,2.377,2.194,5291.518
2025-01-16,2.652,2.302,2.376,2.210,176.923
2025-01-15,2.672,2.672,2.375,2.375,4.750
2025-01-14,2.416,2.676,2.676,2.416,23.046
2025-01-10,2.241,2.417,2.417,2.231,50.578
2025-01-09,2.255,2.265,2.537,2.265,75.278
2025-01-08,2.170,2.264,2.264,2.170,267.465
2025-01-07,2.078,2.172,2.172,2.078,2382.272
2025-01-03,2.095,2.095,2.095,2.095,4309.964
2025-01-02,2.021,2.117,2.117,2.117,137.620
2024-12-30,1.934,2.031,2.205,2.031,2127.804
2024-12-27,1.939,1.939,1.939,1.939,1566.865
2024-12-26,1.939,1.939,1.939,1.939,372.332
2024-12-23,1.924,1.943,1.943,1.943,97.148
2024-12-20,1.930,1.931,1.931,1.931,1254.910
2024-12-19,1.946,1.945,1.965,1.945,534.436
2024-12-18,1.962,1.962,1.981,1.981,15.851
2024-12-17,1.968,1.968,1.968,1.948,58.629
2024-12-16,1.990,1.970,1.990,1.950,269.689
2024-12-12,2.186,2.186,2.024,2.024,4.048
2024-12-11,2.202,2.202,2.039,2.039,12.234
2024-12-10,2.254,2.213,2.254,2.049,387.906
2024-12-09,2.258,2.258,2.217,2.217,6.650
2024-12-06,2.279,2.279,2.279,2.279,22.794
2024-12-05,2.248,2.289,2.295,2.289,435.986
2024-12-04,2.260,2.260,2.260,2.260,33.900
