Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2025-08-04,0.471,0.471,0.471,0.471,29.207
2025-08-01,0.469,0.469,0.469,0.453,204.739
2025-07-31,0.473,0.473,0.473,0.473,80.013
2025-07-30,0.461,0.476,0.492,0.476,233.224
2025-07-29,0.492,0.461,0.492,0.461,319.227
2025-07-28,0.500,0.500,0.500,0.500,73.938
2025-07-25,0.500,0.500,0.500,0.500,572.007
2025-07-23,0.500,0.504,0.504,0.504,209.068
2025-07-22,0.497,0.510,0.520,0.510,389.379
2025-07-21,0.488,0.497,0.497,0.480,667.077
2025-07-18,0.471,0.488,0.497,0.471,1174.440
2025-07-17,0.462,0.470,0.470,0.470,288.811
2025-07-15,0.491,0.473,0.491,0.473,1494.168
2025-07-14,0.473,0.491,0.491,0.465,1505.709
2025-07-10,0.483,0.483,0.494,0.479,1558.744
2025-07-09,0.496,0.483,0.494,0.483,182.748
2025-07-08,0.486,0.499,0.499,0.486,222.632
2025-07-07,0.495,0.495,0.509,0.495,136.514
2025-07-04,0.482,0.495,0.495,0.495,160.514
2025-07-03,0.482,0.482,0.504,0.504,4.533
2025-07-02,0.503,0.489,0.512,0.484,94.424
2025-07-01,0.493,0.503,0.503,0.493,180.335
2025-06-27,0.513,0.504,0.509,0.504,181.236
2025-06-26,0.512,0.522,0.522,0.512,791.072
2025-06-25,0.521,0.512,0.531,0.512,249.749
2025-06-20,0.526,0.525,0.525,0.525,71.435
2025-06-19,0.530,0.530,0.530,0.530,31.784
2025-06-18,0.528,0.528,0.528,0.528,759.804
2025-06-17,0.528,0.528,0.533,0.514,124.249
2025-06-13,0.539,0.539,0.539,0.539,176.913
2025-06-12,0.557,0.547,0.557,0.547,713.107
2025-06-11,0.557,0.557,0.557,0.557,267.763
2025-06-10,0.570,0.560,0.569,0.519,466.550
2025-06-09,0.573,0.573,0.570,0.570,11.402
2025-06-06,0.593,0.573,0.591,0.573,186.229
2025-06-05,0.590,0.611,0.612,0.611,677.385
2025-06-04,0.591,0.591,0.591,0.591,249.364
2025-06-03,0.591,0.591,0.591,0.591,68.545
2025-05-30,0.590,0.590,0.590,0.590,25.382
2025-05-29,0.591,0.591,0.591,0.591,579.091
2025-05-28,0.591,0.590,0.591,0.581,289.850
2025-05-27,0.592,0.592,0.592,0.592,477.717
2025-05-26,0.592,0.592,0.592,0.592,500.803
2025-05-23,0.539,0.592,0.624,0.592,130.603
2025-05-22,0.476,0.539,0.539,0.476,1443.238
2025-05-21,0.489,0.478,0.491,0.478,447.309
2025-05-20,0.490,0.490,0.490,0.458,520.927
2025-05-19,0.463,0.490,0.490,0.463,541.352
2025-05-16,0.461,0.466,0.466,0.461,545.895
2025-05-15,0.458,0.463,0.463,0.442,820.726
2025-05-14,0.459,0.459,0.459,0.443,199.996
