Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2025-07-10,0.210,0.210,0.210,0.210,7.141
2025-07-09,0.210,0.210,0.210,0.210,27.326
2025-07-08,0.212,0.212,0.212,0.212,47.169
2025-07-07,0.216,0.216,0.216,0.216,14.876
2025-07-03,0.215,0.216,0.216,0.216,31.046
2025-07-02,0.219,0.219,0.219,0.219,12.253
2025-07-01,0.205,0.219,0.219,0.205,33.608
2025-06-30,0.207,0.207,0.207,0.207,27.345
2025-06-27,0.209,0.209,0.214,0.209,44.225
2025-06-26,0.212,0.213,0.217,0.208,176.391
2025-06-25,0.222,0.212,0.222,0.198,310.235
2025-06-20,0.195,0.224,0.224,0.197,36.868
2025-06-19,0.196,0.196,0.216,0.199,19.953
2025-06-18,0.201,0.196,0.220,0.196,42.611
2025-06-17,0.201,0.201,0.225,0.177,97.409
2025-06-13,0.205,0.205,0.205,0.205,15.974
2025-06-12,0.207,0.207,0.233,0.207,32.237
2025-06-11,0.207,0.207,0.233,0.213,11.599
2025-06-10,0.209,0.209,0.224,0.214,21.801
2025-06-09,0.206,0.210,0.210,0.206,99.654
2025-06-06,0.207,0.206,0.207,0.206,50.178
2025-06-05,0.213,0.213,0.213,0.213,434.074
2025-06-04,0.211,0.214,0.214,0.213,35.018
2025-06-03,0.211,0.211,0.214,0.213,11.317
2025-05-30,0.203,0.211,0.211,0.211,60.732
2025-05-29,0.190,0.203,0.203,0.203,136.718
2025-05-28,0.190,0.190,0.203,0.203,15.246
2025-05-27,0.190,0.190,0.196,0.196,5.476
2025-05-23,0.180,0.190,0.190,0.190,172.579
2025-05-22,0.180,0.180,0.190,0.190,6.089
2025-05-21,0.181,0.181,0.191,0.191,4.782
2025-05-20,0.170,0.181,0.181,0.170,56.113
2025-05-19,0.149,0.170,0.170,0.159,117.768
2025-05-16,0.147,0.150,0.161,0.150,54.272
2025-05-15,0.148,0.148,0.156,0.145,1.708
2025-05-14,0.148,0.148,0.161,0.160,24.082
2025-05-13,0.154,0.151,0.154,0.151,60.527
2025-05-12,0.165,0.154,0.165,0.154,313.297
2025-05-08,0.169,0.169,0.168,0.168,1.684
2025-05-07,0.169,0.169,0.169,0.153,14.200
2025-05-06,0.162,0.173,0.173,0.165,105.110
2025-05-05,0.162,0.162,0.162,0.162,91.016
2025-05-02,0.162,0.162,0.166,0.166,11.917
2025-04-30,0.162,0.162,0.166,0.166,26.573
2025-04-29,0.168,0.168,0.173,0.168,3.413
2025-04-28,0.172,0.172,0.165,0.165,2.316
2025-04-25,0.178,0.172,0.178,0.172,202.892
2025-04-24,0.178,0.178,0.177,0.177,8.163
2025-04-23,0.179,0.179,0.179,0.167,7.215
2025-04-22,0.188,0.188,0.187,0.169,4.301
2025-04-16,0.188,0.188,0.188,0.188,20.687
2025-04-15,0.187,0.188,0.189,0.188,39.874
2025-04-14,0.192,0.187,0.187,0.162,37.185
2025-04-11,0.178,0.202,0.205,0.198,101.025
2025-04-10,0.178,0.178,0.205,0.178,129.781
2025-04-09,0.191,0.178,0.191,0.171,63.169
2025-04-08,0.200,0.199,0.199,0.182,60.807
2025-04-07,0.201,0.201,0.201,0.201,106.705
2025-04-04,0.201,0.201,0.199,0.199,0.995
2025-04-03,0.201,0.201,0.214,0.187,163.319
2025-04-02,0.202,0.202,0.202,0.202,1.009
2025-04-01,0.203,0.203,0.203,0.182,104.973
2025-03-31,0.203,0.203,0.203,0.203,24.622
