fecha,accion,precio,variacion_abs,monto_efectivo,hora
2026-01-02,BVCC,255,50,948596,12:54:00
2026-01-05,BVCC,306,51,5742,09:05:34
2026-01-06,BVCC,495,189,6652865.07,12:11:06
2026-01-07,BVCC,"577,85",82.85,6719156.45,13:00:11
2026-01-08,BVCC,584,6.15,12705033.86,12:54:44
2026-01-09,BVCC,703,119,3531955,11:31:41
