fecha,accion,precio,variacion_abs,monto_efectivo,hora
2026-01-02,CCR,3.600,600,211600,13:00:08
2026-01-05,CCR,4.319,719,17276,10:03:17
2026-01-06,CCR,5.100,781,60566,12:32:27
2026-01-07,CCR,5.100,0,331900,12:51:29
2026-01-08,CCR,6.000,900,78000,12:36:31
2026-01-09,CCR,7.200,1200,79150,12:31:41
