fecha,accion,precio,variacion_abs,monto_efectivo,hora
2026-01-02,IVC.B,200,0,5880,12:44:09
2026-01-05,IVC.B,225,25,562500,09:11:10
2026-01-06,IVC.B,323,98,192545,11:40:55
2026-01-07,IVC.B,385,62,1442003,12:34:28
2026-01-08,IVC.B,390,5,929370,12:36:51
2026-01-09,IVC.B,468,78,327575,12:40:15
