fecha,accion,precio,variacion_abs,monto_efectivo,hora
2026-01-02,BPV,72,4.1,1596905.85,12:50:48
2026-01-05,BPV,"86,39",14.39,633573.75,09:22:36
2026-01-06,BPV,"147,5",61.11,6853959.45,12:07:05
2026-01-07,BPV,165,17.5,14897034.13,13:00:11
2026-01-08,BPV,195,30,7855302.25,13:00:30
2026-01-09,BPV,234,39,397175,10:01:51
