fecha,accion,precio,variacion_abs,monto_efectivo,hora
2026-01-02,PIV.B,18.000,2200,18000,10:02:56
2026-01-05,PIV.B,21.599,3599,408599,09:52:48
2026-01-07,PIV.B,24.790,-1128.8,216950,12:19:13
2026-01-09,PIV.B,"29.747,5",4957.5,148737.5,09:16:53
