fecha,accion,precio,variacion_abs,monto_efectivo,hora
2026-01-02,RST.B,90,3,478320,12:54:23
2026-01-05,RST.B,"107,95",17.95,1083114.25,09:46:50
2026-01-07,RST.B,"183,98",28.88,538349.1,13:00:11
2026-01-08,RST.B,220,36.02,542740,12:39:57
2026-01-09,RST.B,264,44,2376,11:19:48
