fecha,accion,precio,variacion_abs,monto_efectivo,hora
2026-01-02,BNC,599,49,741214,13:00:08
2026-01-05,BNC,700,101,705450,09:45:39
2026-01-06,BNC,910,210,659407,11:06:58
2026-01-07,BNC,1.089,179,6075973,13:00:11
2026-01-08,BNC,1.078,75,-10.25,14557347,13:00:30
2026-01-09,BNC,1.250,171.25,68251174.74,13:00:17
