fecha,accion,precio,variacion_abs,monto_efectivo,hora
2026-01-02,PGR,70,0,370740,13:00:10
2026-01-05,PGR,"81,99",11.99,1138650.71,13:00:03
2026-01-06,PGR,98,16.01,398225.72,11:13:07
2026-01-07,PGR,135,37,111350,09:26:06
2026-01-08,PGR,141,6,98450.01,12:50:36
2026-01-09,PGR,167,26,694923,12:47:05
