fecha,accion,precio,variacion_abs,monto_efectivo,hora
2026-01-02,CGQ,590,95,51330,12:44:09
2026-01-05,CGQ,599,9,256491,12:43:46
2026-01-06,CGQ,715,116,625332,12:45:04
2026-01-07,CGQ,855,140,71520,13:00:11
2026-01-09,CGQ,"1.025,9",170.9,88607.6,12:32:38
